field_name,source,is_numeric_field
risk_factor,risk_factor,
risk_factor,factor risk,
risk_factor,risk_factors,
risk_factor,patient_risk_factor,
risk_factor,clinical_risk_factor,
scan_tracer_used,scan_tracer_used,
scan_tracer_used,tracer scan used,
scan_tracer_used,tracer_used,
scan_tracer_used,radiopharmaceutical_agent,
scan_tracer_used,pet_tracer,
year_of_follow_up,year_of_follow_up,yes
year_of_follow_up,follow up year,yes
year_of_follow_up,year follow up,yes
year_of_follow_up,followup_year,yes
year_of_follow_up,patient_year_of_follow_up,yes
adapter_name,adapter_name,
adapter_name,name adapter,
adapter_name,sequencing_adapter,
adapter_name,adapter_id,
adapter_name,library_adapter,
adapter_sequence,adapter_sequence,
adapter_sequence,sequence adapter,
adapter_sequence,adapter_seq,
adapter_sequence,sequencing_adapter_sequence,
adapter_sequence,nucleotide_sequence_adapter,
base_caller_name,base_caller_name,
base_caller_name,name base caller,
base_caller_name,basecaller_name,
base_caller_name,base_calling_software,
base_caller_name,sequencing_base_caller,
base_caller_version,base_caller_ver,
base_caller_version,basecaller_version,
base_caller_version,BASE_CALLER_VERSION,
base_caller_version,BASECALLER_VER,
base_caller_version,version_base_caller,
base_caller_version,base_caller_software_version,
chipseq_antibody,chipseq_ab,
chipseq_antibody,chip_seq_antibody,
chipseq_antibody,CHIPSEQ_ANTIBODY,
chipseq_antibody,antibody_chipseq,
chipseq_antibody,antibody_chip_seq,
chipseq_antibody,chipseq_ab_name,
chipseq_antibody,chip_seq_ab_catalog,
chipseq_target,chipseq_target_protein,
chipseq_target,chip_seq_target,
chipseq_target,CHIPSEQ_TARGET,
chipseq_target,target_chipseq,
chipseq_target,target_chip_seq,
chipseq_target,chipseq_protein_target,
chipseq_target,chip_seq_target_name,
days_to_sequencing,days_to_seq,yes
days_to_sequencing,DAYS_TO_SEQUENCING,yes
days_to_sequencing,sequencing_days,yes
days_to_sequencing,seq_days,yes
days_to_sequencing,days_sequencing,yes
days_to_sequencing,time_to_sequencing,yes
days_to_sequencing,sequencing_date_offset,yes
experiment_name,exp_name,
experiment_name,experiment_id,
experiment_name,EXPERIMENT_NAME,
experiment_name,name_experiment,
experiment_name,experiment_title,
experiment_name,expt_name,
flow_cell_barcode,flowcell_barcode,
flow_cell_barcode,flow_cell_id,
flow_cell_barcode,FLOW_CELL_BARCODE,
flow_cell_barcode,barcode_flow_cell,
flow_cell_barcode,flowcell_id,
flow_cell_barcode,fc_barcode,
fragment_maximum_length,fragment_max_length,
fragment_maximum_length,max_fragment_length,
fragment_maximum_length,FRAGMENT_MAXIMUM_LENGTH,
fragment_maximum_length,maximum_fragment_length,
fragment_maximum_length,fragment_length_max,
fragment_maximum_length,max_frag_length,
fragment_maximum_length,maximum_frag_len,
fragment_maximum_length,frag_max_bp,
fragment_mean_length,fragment_mean_len,
fragment_mean_length,mean_fragment_length,
fragment_mean_length,FRAGMENT_MEAN_LENGTH,
fragment_mean_length,average_fragment_length,
fragment_mean_length,fragment_length_mean,
fragment_mean_length,mean_frag_length,
fragment_mean_length,average_frag_len,
fragment_mean_length,frag_mean_bp,
fragment_minimum_length,fragment_min_length,
fragment_minimum_length,min_fragment_length,
fragment_minimum_length,FRAGMENT_MINIMUM_LENGTH,
fragment_minimum_length,minimum_fragment_length,
fragment_minimum_length,fragment_length_min,
fragment_minimum_length,min_frag_length,
fragment_minimum_length,minimum_frag_len,
fragment_minimum_length,frag_min_bp,
fragment_standard_deviation_length,fragment_std_dev_length,
fragment_standard_deviation_length,fragment_stdev_length,
fragment_standard_deviation_length,FRAGMENT_STANDARD_DEVIATION_LENGTH,
fragment_standard_deviation_length,standard_deviation_fragment_length,
fragment_standard_deviation_length,fragment_length_std_dev,
fragment_standard_deviation_length,frag_std_dev,
fragment_standard_deviation_length,fragment_sd_length,
fragment_standard_deviation_length,std_dev_fragment_bp,
fragmentation_enzyme,frag_enzyme,
fragmentation_enzyme,enzyme_fragmentation,
fragmentation_enzyme,FRAGMENTATION_ENZYME,
fragmentation_enzyme,fragmentation_enzyme_name,
fragmentation_enzyme,sonication_enzyme,
fragmentation_enzyme,fragmentase,
fragmentation_enzyme,frag_enzyme_name,
fragmentation_enzyme,dna_fragmentation_method,
includes_spike_ins,spike_ins_included,
includes_spike_ins,has_spike_ins,
includes_spike_ins,INCLUDES_SPIKE_INS,
includes_spike_ins,spike_in_control_included,
includes_spike_ins,spike_ins_present,
includes_spike_ins,with_spike_ins,
includes_spike_ins,spike_in_present,
includes_spike_ins,includes_controls,
instrument_model,sequencer_model,
instrument_model,sequencer,
instrument_model,INSTRUMENT_MODEL,
instrument_model,sequencing_instrument,
instrument_model,instrument_name,
instrument_model,model_instrument,
instrument_model,device_model,
instrument_model,seq_instrument_model,
is_paired_end,paired_end,
is_paired_end,paired_end_read,
is_paired_end,IS_PAIRED_END,
is_paired_end,paired_end_sequencing,
is_paired_end,read_pair_orientation,
is_paired_end,sequencing_type_paired,
is_paired_end,paired_reads,
lane_number,lane,
lane_number,lane_num,
lane_number,LANE_NUMBER,
lane_number,lane_id,
lane_number,sequencing_lane,
lane_number,flow_lane,
lane_number,instrument_lane,
library_name,lib_name,
library_name,library_id,
library_name,LIBRARY_NAME,
library_name,name_library,
library_name,library_identifier,
library_name,dna_library_name,
library_name,library_sample_name,
library_preparation_kit_name,library_prep_kit_name,
library_preparation_kit_name,lib_prep_kit,
library_preparation_kit_name,LIBRARY_PREPARATION_KIT_NAME,
library_preparation_kit_name,library_kit_name,
library_preparation_kit_name,prep_kit_name,
library_preparation_kit_name,library_protocol_name,
library_preparation_kit_name,library_construction_kit,
library_preparation_kit_name,kit_name_library_prep,
library_preparation_kit_vendor,library_prep_kit_vendor,
library_preparation_kit_vendor,lib_prep_vendor,
library_preparation_kit_vendor,LIBRARY_PREPARATION_KIT_VENDOR,
library_preparation_kit_vendor,library_kit_vendor,
library_preparation_kit_vendor,prep_kit_vendor,
library_preparation_kit_vendor,library_protocol_vendor,
library_preparation_kit_vendor,kit_vendor_library,
library_preparation_kit_vendor,preparation_kit_manufacturer,
library_preparation_kit_catalog_number,library_prep_kit_catalog,
library_preparation_kit_catalog_number,lib_prep_cat_number,
library_preparation_kit_catalog_number,LIBRARY_PREPARATION_KIT_CATALOG_NUMBER,
library_preparation_kit_catalog_number,library_kit_catalog_num,
library_preparation_kit_catalog_number,prep_kit_catalog,
library_preparation_kit_catalog_number,kit_catalog_number,
library_preparation_kit_catalog_number,library_kit_part_number,
library_preparation_kit_catalog_number,catalog_num_prep_kit,
library_preparation_kit_version,library_prep_kit_version,
library_preparation_kit_version,lib_prep_kit_ver,
library_preparation_kit_version,LIBRARY_PREPARATION_KIT_VERSION,
library_preparation_kit_version,library_kit_version,
library_preparation_kit_version,prep_kit_version,
library_preparation_kit_version,library_preparation_version,
library_preparation_kit_version,kit_version_library,
library_preparation_kit_version,version_library_prep_kit,
library_selection,lib_selection,
library_selection,selection_method,
library_selection,LIBRARY_SELECTION,
library_selection,selection_library,
library_selection,library_selection_method,
library_selection,dna_selection_method,
library_selection,target_selection_type,
library_selection,library_selection_type,
library_strand,strand_specificity,
library_strand,stranded_library,
library_strand,LIBRARY_STRAND,
library_strand,strand_library,
library_strand,library_strand_orientation,
library_strand,rna_strand,
library_strand,strand_information,
library_strand,strandedness,
library_strategy,lib_strategy,
library_strategy,sequencing_strategy,
library_strategy,LIBRARY_STRATEGY,
library_strategy,strategy_library,
library_strategy,library_strategy_type,
library_strategy,sequencing_method_type,
library_strategy,assay_type_library,
library_strategy,library_protocol_strategy,
multiplex_barcode,barcode,
multiplex_barcode,barcode_multiplex,
multiplex_barcode,MULTIPLEX_BARCODE,
multiplex_barcode,multiplex_id,
multiplex_barcode,sample_barcode,
multiplex_barcode,index_sequence,
multiplex_barcode,barcode_sequence,
multiplex_barcode,barcode_index,
number_expect_cells,expected_cells,
number_expect_cells,num_expected_cells,
number_expect_cells,NUMBER_EXPECT_CELLS,
number_expect_cells,expected_cell_count,
number_expect_cells,expect_cells_number,
number_expect_cells,num_cells_expected,
number_expect_cells,target_cell_count,
number_expect_cells,cell_count_expected,
read_group_name,rg_name,
read_group_name,read_group_id,
read_group_name,READ_GROUP_NAME,
read_group_name,name_read_group,
read_group_name,readgroup_name,
read_group_name,rg_identifier,
read_group_name,read_group_identifier,
read_length,read_len,
read_length,sequence_read_length,
read_length,READ_LENGTH,
read_length,read_bp,
read_length,read_length_bp,
read_length,length_read,
read_length,sequencing_read_length,
read_length,bp_per_read,
rin,rna_integrity_number,
rin,RIN,
rin,rna_quality,
rin,rna_integrity,
rin,integrity_number,
rin,quality_rna,
rin,agilent_rin,
sequencing_center,seq_center,
sequencing_center,sequencing_facility,
sequencing_center,SEQUENCING_CENTER,
sequencing_center,center_sequencing,
sequencing_center,sequencing_facility_name,
sequencing_center,facility_name,
sequencing_center,seq_facility,
sequencing_center,sequencing_laboratory,
sequencing_date,seq_date,
sequencing_date,date_sequencing,
sequencing_date,SEQUENCING_DATE,
sequencing_date,sequencing_run_date,
sequencing_date,run_date,
sequencing_date,experiment_date,
sequencing_date,seq_run_date,
sequencing_date,date_seq,
size_selection_range,size_selection,
size_selection_range,fragment_size_range,
size_selection_range,SIZE_SELECTION_RANGE,
size_selection_range,size_range_selection,
size_selection_range,insert_size_range,
size_selection_range,selection_size_range,
size_selection_range,target_size_range,
size_selection_range,size_selection_bp,
single_cell_library,is_single_cell,
single_cell_library,single_cell,
single_cell_library,SINGLE_CELL_LIBRARY,
single_cell_library,single_cell_method,
single_cell_library,single_cell_sequencing,
single_cell_library,scrnaseq_library,
single_cell_library,single_cell_technology,
single_cell_library,sc_library,
spike_ins_concentration,spike_in_concentration,
spike_ins_concentration,spike_concentration,
spike_ins_concentration,SPIKE_INS_CONCENTRATION,
spike_ins_concentration,concentration_spike_ins,
spike_ins_concentration,spike_in_conc,
spike_ins_concentration,spike_control_concentration,
spike_ins_concentration,control_concentration,
spike_ins_concentration,concentration_control,
spike_ins_fasta,spike_in_fasta,
spike_ins_fasta,spike_fasta,
spike_ins_fasta,SPIKE_INS_FASTA,
spike_ins_fasta,spike_fasta_file,
spike_ins_fasta,spike_sequences,
spike_ins_fasta,spike_control_fasta,
spike_ins_fasta,control_fasta,
spike_ins_fasta,fasta_spike_ins,
target_capture_kit,capture_kit,
target_capture_kit,target_kit,
target_capture_kit,TARGET_CAPTURE_KIT,
target_capture_kit,target_capture_kit_name,
target_capture_kit,kit_capture_target,
target_capture_kit,exome_capture_kit,
target_capture_kit,panel_capture_kit,
target_capture_kit,capture_target_kit,
target_capture_kit_catalog_number,target_capture_catalog,
target_capture_kit_catalog_number,capture_kit_catalog,
target_capture_kit_catalog_number,TARGET_CAPTURE_KIT_CATALOG_NUMBER,
target_capture_kit_catalog_number,capture_catalog_number,
target_capture_kit_catalog_number,target_kit_catalog,
target_capture_kit_catalog_number,kit_catalog_capture,
target_capture_kit_catalog_number,catalog_number_capture,
target_capture_kit_catalog_number,capture_kit_part_number,
target_capture_kit_name,capture_kit_name,
target_capture_kit_name,target_kit_name,
target_capture_kit_name,TARGET_CAPTURE_KIT_NAME,
target_capture_kit_name,kit_name_capture,
target_capture_kit_name,capture_name,
target_capture_kit_name,exome_kit_name,
target_capture_kit_name,panel_name,
target_capture_kit_name,name_capture_kit,
target_capture_kit_target_region,capture_target_region,
target_capture_kit_target_region,target_region,
target_capture_kit_target_region,TARGET_CAPTURE_KIT_TARGET_REGION,
target_capture_kit_target_region,target_region_file,
target_capture_kit_target_region,capture_region,
target_capture_kit_target_region,region_target,
target_capture_kit_target_region,bed_file,
target_capture_kit_target_region,target_capture_region,
target_capture_kit_vendor,capture_kit_vendor,
target_capture_kit_vendor,target_kit_vendor,
target_capture_kit_vendor,TARGET_CAPTURE_KIT_VENDOR,
target_capture_kit_vendor,kit_vendor_capture,
target_capture_kit_vendor,capture_vendor,
target_capture_kit_vendor,capture_kit_manufacturer,
target_capture_kit_vendor,vendor_capture_kit,
target_capture_kit_vendor,capture_manufacturer,
target_capture_kit_version,capture_kit_version,
target_capture_kit_version,target_kit_version,
target_capture_kit_version,TARGET_CAPTURE_KIT_VERSION,
target_capture_kit_version,kit_version_capture,
target_capture_kit_version,capture_version,
target_capture_kit_version,capture_kit_ver,
target_capture_kit_version,version_capture_kit,
target_capture_kit_version,capture_kit_release,
to_trim_adapter_sequence,trim_adapter_sequence,
to_trim_adapter_sequence,adapter_sequence_trim,
to_trim_adapter_sequence,TO_TRIM_ADAPTER_SEQUENCE,
to_trim_adapter_sequence,adapter_to_trim,
to_trim_adapter_sequence,trim_sequence,
to_trim_adapter_sequence,adapter_trim_sequence,
to_trim_adapter_sequence,sequencing_adapter,
to_trim_adapter_sequence,trim_adapter_seq,
channel,sequencing_channel,
channel,flow_channel,
channel,CHANNEL,
channel,channel_id,
channel,instrument_channel,
channel,detection_channel,
channel,pore_channel,
channel,channel_number,
chip_id,chipid,
chip_id,chip_identifier,
chip_id,CHIP_ID,
chip_id,array_id,
chip_id,microarray_id,
chip_id,chip_name,
chip_id,id_chip,
chip_position,chip_pos,
chip_position,position_chip,
chip_position,CHIP_POSITION,
chip_position,chip_location,
chip_position,array_position,
chip_position,sample_position_chip,
chip_position,position_array,
chip_position,chip_spot,
plate_name,plate_id,
plate_name,plate_identifier,
plate_name,PLATE_NAME,
plate_name,name_plate,
plate_name,assay_plate,
plate_name,sample_plate,
plate_name,plate_label,
plate_well,well,
plate_well,well_id,
plate_well,PLATE_WELL,
plate_well,well_position,
plate_well,sample_well,
plate_well,well_location,
plate_well,plate_position,
plate_well,well_plate,
category,sample_category,
category,CATEGORY,
category,record_category,
category,data_category,
category,classification_category,
category,sample_type_category,
category,category_type,
category,primary_category,
classification,sample_classification,
classification,CLASSIFICATION,
classification,record_classification,
classification,data_classification,
classification,classification_type,
classification,sample_type,
classification,classify,
classification,classified_as,
creator,created_by,
creator,CREATOR,
creator,user_created,
creator,submitter,
creator,data_creator,
creator,submitted_by,
creator,author,
notes,note,
notes,comment,
notes,NOTES,
notes,comments,
notes,description_notes,
notes,additional_notes,
notes,field_notes,
status,record_status,
status,STATUS,
status,data_status,
status,status_record,
status,current_status,
status,submission_status,
status,availability_status,
status,processing_status,
legacy_created_datetime,created_datetime,
legacy_created_datetime,creation_datetime,
legacy_created_datetime,LEGACY_CREATED_DATETIME,
legacy_created_datetime,datetime_created,
legacy_created_datetime,created_date_time,
legacy_created_datetime,created_at,
legacy_created_datetime,date_time_created,
legacy_created_datetime,creation_date_time,
legacy_updated_datetime,updated_datetime,
legacy_updated_datetime,modification_datetime,
legacy_updated_datetime,LEGACY_UPDATED_DATETIME,
legacy_updated_datetime,datetime_updated,
legacy_updated_datetime,updated_date_time,
legacy_updated_datetime,updated_at,
legacy_updated_datetime,date_time_updated,
legacy_updated_datetime,last_modified_datetime,
aggregated_somatic_mutations,somatic_mutations,
aggregated_somatic_mutations,aggregated_mutations,
aggregated_somatic_mutations,AGGREGATED_SOMATIC_MUTATIONS,
aggregated_somatic_mutations,mutations_somatic,
aggregated_somatic_mutations,somatic_variant_calls,
aggregated_somatic_mutations,mutation_calls,
aggregated_somatic_mutations,somatic_mutation_file,
aggregated_somatic_mutations,maf_file,
aligned_reads_indexes,reads_indexes,
aligned_reads_indexes,read_indexes,
aligned_reads_indexes,ALIGNED_READS_INDEXES,
aligned_reads_indexes,indexes_aligned_reads,
aligned_reads_indexes,bam_index,
aligned_reads_indexes,bai_file,
aligned_reads_indexes,aligned_bam_index,
aligned_reads_indexes,reads_index_file,
analysis_metadata_files,metadata_files,
analysis_metadata_files,analysis_metadata,
analysis_metadata_files,ANALYSIS_METADATA_FILES,
analysis_metadata_files,metadata_analysis_files,
analysis_metadata_files,pipeline_metadata,
analysis_metadata_files,analysis_metadata_file,
analysis_metadata_files,metadata_analysis,
analysis_metadata_files,xml_metadata_file,
biospecimen_supplements,biospecimen_supplement,
biospecimen_supplements,biospecimen_data,
biospecimen_supplements,BIOSPECIMEN_SUPPLEMENTS,
biospecimen_supplements,supplement_biospecimen,
biospecimen_supplements,specimen_data,
biospecimen_supplements,biospecimen_records,
biospecimen_supplements,sample_supplement,
biospecimen_supplements,specimen_supplements,
clinical_supplements,clinical_supplement,
clinical_supplements,clinical_data,
clinical_supplements,CLINICAL_SUPPLEMENTS,
clinical_supplements,supplement_clinical,
clinical_supplements,clinical_records,
clinical_supplements,clinical_information,
clinical_supplements,clinical_attributes,
clinical_supplements,patient_clinical_data,
copy_number_auxiliary_files,auxiliary_files,
copy_number_auxiliary_files,copy_number_auxiliary,
copy_number_auxiliary_files,COPY_NUMBER_AUXILIARY_FILES,
copy_number_auxiliary_files,auxiliary_copy_number,
copy_number_auxiliary_files,cn_auxiliary_files,
copy_number_auxiliary_files,cnv_auxiliary,
copy_number_auxiliary_files,auxiliary_files_cn,
copy_number_auxiliary_files,cn_aux_files,
copy_number_estimates,cn_estimates,
copy_number_estimates,copy_number_estimate,
copy_number_estimates,COPY_NUMBER_ESTIMATES,
copy_number_estimates,estimates_copy_number,
copy_number_estimates,cnv_calls,
copy_number_estimates,copy_number_calls,
copy_number_estimates,segmentation_file,
copy_number_estimates,cn_segment_file,
demographics,demographic_data,
demographics,demographic_information,
demographics,DEMOGRAPHICS,
demographics,demographic,
demographics,patient_demographics,
demographics,subject_demographics,
demographics,demographic_records,
demographics,demographic_attributes,
exposures,exposure_data,
exposures,exposure_information,
exposures,EXPOSURES,
exposures,exposure,
exposures,patient_exposures,
exposures,subject_exposures,
exposures,environmental_exposure,
exposures,exposure_records,
family_histories,family_history,
family_histories,family_history_data,
family_histories,FAMILY_HISTORIES,
family_histories,history_family,
family_histories,family_history_records,
family_histories,pedigree_data,
family_histories,family_information,
family_histories,familial_history,
files,data_files,
files,project_files,
files,FILES,
files,file,
files,associated_files,
files,study_files,
files,data_file,
files,file_list,
filtered_copy_number_segments,cn_segments,
filtered_copy_number_segments,copy_number_segment,
filtered_copy_number_segments,FILTERED_COPY_NUMBER_SEGMENTS,
filtered_copy_number_segments,segments_copy_number,
filtered_copy_number_segments,segmented_cn,
filtered_copy_number_segments,cnv_segments,
filtered_copy_number_segments,segment_file,
filtered_copy_number_segments,filtered_segments,
gene_expressions,gene_expression,
gene_expressions,expression_data,
gene_expressions,GENE_EXPRESSIONS,
gene_expressions,expressions_gene,
gene_expressions,rna_expression,
gene_expressions,mrna_expression,
gene_expressions,expression_file,
gene_expressions,expression_matrix,
masked_methylation_arrays,methylation_arrays,
masked_methylation_arrays,masked_methylation,
masked_methylation_arrays,MASKED_METHYLATION_ARRAYS,
masked_methylation_arrays,methylation_array,
masked_methylation_arrays,methylation_data,
masked_methylation_arrays,dna_methylation,
masked_methylation_arrays,methylation_file,
masked_methylation_arrays,array_methylation,
masked_somatic_mutations,somatic_mutations_masked,
masked_somatic_mutations,masked_mutations,
masked_somatic_mutations,MASKED_SOMATIC_MUTATIONS,
masked_somatic_mutations,mutations_masked,
masked_somatic_mutations,masked_mutation_file,
masked_somatic_mutations,masked_maf,
masked_somatic_mutations,protected_somatic_mutations,
masked_somatic_mutations,redacted_somatic_mutations,
methylation_beta_values,beta_values,
methylation_beta_values,methylation_beta,
methylation_beta_values,METHYLATION_BETA_VALUES,
methylation_beta_values,beta_methylation,
methylation_beta_values,beta_value_file,
methylation_beta_values,methylation_values,
methylation_beta_values,beta_values_methylation,
methylation_beta_values,cpg_beta_values,
mirna_expressions,mirna_expression,
mirna_expressions,microrna_expression,
mirna_expressions,MIRNA_EXPRESSIONS,
mirna_expressions,expressions_mirna,
mirna_expressions,mir_expression,
mirna_expressions,microrna_data,
mirna_expressions,small_rna_expression,
mirna_expressions,mirna_expression_file,
molecular_tests,molecular_test,
molecular_tests,molecular_testing,
molecular_tests,MOLECULAR_TESTS,
molecular_tests,tests_molecular,
molecular_tests,lab_molecular_tests,
molecular_tests,genetic_test,
molecular_tests,molecular_assay,
molecular_tests,molecular_result,
other_clinical_attributes,clinical_attributes,
other_clinical_attributes,other_clinical,
other_clinical_attributes,OTHER_CLINICAL_ATTRIBUTES,
other_clinical_attributes,additional_clinical_attributes,
other_clinical_attributes,clinical_attribute_data,
other_clinical_attributes,misc_clinical_data,
other_clinical_attributes,supplementary_clinical,
other_clinical_attributes,clinical_metadata,
pathology_details,pathology_detail,
pathology_details,pathology_information,
pathology_details,PATHOLOGY_DETAILS,
pathology_details,details_pathology,
pathology_details,pathology_data,
pathology_details,histopathology,
pathology_details,pathology_record,
pathology_details,pathology_report_data,
pathology_reports,pathology_report,
pathology_reports,pathology_result,
pathology_reports,PATHOLOGY_REPORTS,
pathology_reports,reports_pathology,
pathology_reports,histopathology_report,
pathology_reports,pathology_report_file,
pathology_reports,pathology_document,
pathology_reports,histology_report,
protein_expressions,protein_expression,
protein_expressions,protein_data,
protein_expressions,PROTEIN_EXPRESSIONS,
protein_expressions,expressions_protein,
protein_expressions,proteomic_expression,
protein_expressions,proteomics_data,
protein_expressions,protein_abundance,
protein_expressions,protein_expression_file,
read_group_qcs,read_group_qc,
read_group_qcs,rg_qc,
read_group_qcs,READ_GROUP_QCS,
read_group_qcs,qc_read_group,
read_group_qcs,readgroup_qc,
read_group_qcs,quality_control_read_group,
read_group_qcs,read_group_quality,
read_group_qcs,rg_quality_control,
run_metadata_files,metadata_files_run,
run_metadata_files,run_metadata,
run_metadata_files,RUN_METADATA_FILES,
run_metadata_files,metadata_run,
run_metadata_files,sequencing_run_metadata,
run_metadata_files,run_info_file,
run_metadata_files,sequencing_metadata,
run_metadata_files,run_metadata_file,
secondary_expression_analyses,expression_analysis,
secondary_expression_analyses,secondary_expression,
secondary_expression_analyses,SECONDARY_EXPRESSION_ANALYSES,
secondary_expression_analyses,expression_analyses,
secondary_expression_analyses,secondary_analysis,
secondary_expression_analyses,processed_expression,
secondary_expression_analyses,expression_derived,
secondary_expression_analyses,analysis_expression,
simple_germline_variations,germline_variations,
simple_germline_variations,germline_variant,
simple_germline_variations,SIMPLE_GERMLINE_VARIATIONS,
simple_germline_variations,variations_germline,
simple_germline_variations,simple_germline,
simple_germline_variations,germline_calls,
simple_germline_variations,vcf_germline,
simple_germline_variations,germline_mutation,
slide_images,slide_image,
slide_images,images_slide,
slide_images,SLIDE_IMAGES,
somatic_mutation_indexes,somatic_mutation_index,
somatic_mutation_indexes,mutation_index_somatic,
somatic_mutation_indexes,SOMATIC_MUTATION_INDEXES,
treatments,treatment,
treatments,TREATMENTS,
treatments,treatment_type,
methylation_array_harmonization_workflows,methylation_array_harmonization_workflow,
methylation_array_harmonization_workflows,METHYLATION_ARRAY_HARMONIZATION_WORKFLOWS,
methylation_array_harmonization_workflows,methylation array harmonization,
methylation_liftover_workflows,methylation_liftover_workflow,
methylation_liftover_workflows,METHYLATION_LIFTOVER_WORKFLOWS,
methylation_liftover_workflows,liftover_workflows_methylation,
major_version,MAJOR_VERSION,
major_version,version_major,
minor_version,MINOR_VERSION,
minor_version,version_minor,
release_date,RELEASE_DATE,
release_date,date_release,
roots,root,
roots,ROOTS,
somatic_aggregation_workflows,somatic_aggregation_workflow,
somatic_aggregation_workflows,SOMATIC_AGGREGATION_WORKFLOWS,
somatic_aggregation_workflows,aggregation_workflows_somatic,
mirna_expression_workflows,mirna_expression_workflow,
mirna_expression_workflows,MIRNA_EXPRESSION_WORKFLOWS,
derived_files,derived_file,
derived_files,DERIVED_FILES,
derived_files,file_derived,
related_files,related_file,
related_files,RELATED_FILES,
related_files,file_related,
tags,tag,
tags,TAGS,
data_subtypes,data_subtype,
data_subtypes,DATA_SUBTYPES,
data_subtypes,subtype_data,
data_formats,data_format,
data_formats,DATA_FORMATS,
data_formats,format_data,
experimental_strategies,experimental_strategy,
experimental_strategies,EXPERIMENTAL_STRATEGIES,
experimental_strategies,strategy_experimental,
platforms,platform,
platforms,PLATFORMS,
described_cases,described_case,
described_cases,DESCRIBED_CASES,
described_cases,case_described,
namespace,NAMESPACE,
namespace,name_space,
short_name,SHORT_NAME,
short_name,name_short,
short_name,shortname,
center_type,CENTER_TYPE,
center_type,type_center,
biospecimen_anatomic_site,anatomic_site,
biospecimen_anatomic_site,BIOSPECIMEN_ANATOMIC_SITE,
biospecimen_anatomic_site,specimen_anatomic_site,
biospecimen_anatomic_site,anatomic_site_biospecimen,
biospecimen_anatomic_site,body_site,
biospecimen_laterality,BIOSPECIMEN_LATERALITY,
biospecimen_laterality,laterality_biospecimen,
biospecimen_laterality,specimen_laterality,
catalog_reference,CATALOG_REFERENCE,
catalog_reference,reference_catalog,
composition,COMPOSITION,
composition,compose,
current_weight,CURRENT_WEIGHT,yes
current_weight,weight_current,yes
current_weight,specimen_weight,yes
days_to_collection,DAYS_TO_COLLECTION,yes
days_to_collection,collection_days,yes
days_to_sample_procurement,DAYS_TO_SAMPLE_PROCUREMENT,yes
days_to_sample_procurement,sample_procurement_days,yes
diagnosis_pathologically_confirmed,DIAGNOSIS_PATHOLOGICALLY_CONFIRMED,
diagnosis_pathologically_confirmed,pathologically_confirmed_diagnosis,
diagnosis_pathologically_confirmed,pathologic_confirmation,
distance_normal_to_tumor,DISTANCE_NORMAL_TO_TUMOR,
distance_normal_to_tumor,tumor_distance_normal,
distributor_reference,DISTRIBUTOR_REFERENCE,
distributor_reference,reference_distributor,
freezing_method,FREEZING_METHOD,
freezing_method,method_freezing,
growth_rate,GROWTH_RATE,
growth_rate,rate_growth,
initial_weight,INITIAL_WEIGHT,yes
initial_weight,weight_initial,yes
intermediate_dimension,INTERMEDIATE_DIMENSION,yes
intermediate_dimension,dimension_intermediate,yes
longest_dimension,LONGEST_DIMENSION,yes
longest_dimension,dimension_longest,yes
method_of_sample_procurement,METHOD_OF_SAMPLE_PROCUREMENT,
method_of_sample_procurement,sample_procurement_method,
method_of_sample_procurement,procurement_method,
oct_embedded,OCT_EMBEDDED,
oct_embedded,embedded_oct,
passage_count,PASSAGE_COUNT,yes
passage_count,count_passage,yes
pathology_report_uuid,PATHOLOGY_REPORT_UUID,
pathology_report_uuid,pathology_report_id,
pathology_report_uuid,report_uuid_pathology,
preservation_method,PRESERVATION_METHOD,
preservation_method,method_preservation,
sample_ordinal,SAMPLE_ORDINAL,
sample_ordinal,ordinal_sample,
sample_type,SAMPLE_TYPE,
sample_type,type_sample,
sample_type_id,SAMPLE_TYPE_ID,
sample_type_id,type_id_sample,
sample_type_id,sample_type_identifier,
shortest_dimension,SHORTEST_DIMENSION,yes
shortest_dimension,dimension_shortest,yes
specimen_type,SPECIMEN_TYPE,
specimen_type,type_specimen,
time_between_clamping_and_freezing,TIME_BETWEEN_CLAMPING_AND_FREEZING,
time_between_clamping_and_freezing,clamping_freezing_time,
time_between_excision_and_freezing,TIME_BETWEEN_EXCISION_AND_FREEZING,
time_between_excision_and_freezing,excision_freezing_time,
tissue_collection_type,TISSUE_COLLECTION_TYPE,
tissue_collection_type,collection_type_tissue,
tissue_type,TISSUE_TYPE,
tissue_type,type_tissue,
tumor_code,TUMOR_CODE,
tumor_code,code_tumor,
tumor_code_id,TUMOR_CODE_ID,
tumor_code_id,code_id_tumor,
tumor_code_id,tumor_code_identifier,
tumor_descriptor,TUMOR_DESCRIPTOR,
tumor_descriptor,descriptor_tumor,
parent_samples,parent_sample,
parent_samples,PARENT_SAMPLES,
parent_samples,sample_parent,
relationship_age_at_diagnosis,RELATIONSHIP_AGE_AT_DIAGNOSIS,yes
relationship_age_at_diagnosis,age_at_diagnosis_relationship,yes
relationship_age_at_diagnosis,relative_age_at_diagnosis,yes
relationship_gender,RELATIONSHIP_GENDER,
relationship_gender,gender_relationship,
relationship_gender,relative_gender,
relationship_primary_diagnosis,RELATIONSHIP_PRIMARY_DIAGNOSIS,
relationship_primary_diagnosis,primary_diagnosis_relationship,
