field_name,source,is_numeric_field
treatment_type,HISTORY_REFLUX_DISEASE_TREATMENT,no
treatment_type,SURGERY_AT_DX,no
treatment_type,TREATMENT_PRIOR_TO_RESECTION,no
treatment_type,SYSTEMIC_CHEMO,no
treatment_type,RT_TX_REASON_NOT_COMPLETED,no
treatment_type,IFN_TX_90_DAYS_PRIOR_TO_RESECTION,no
treatment_type,RADIO_THERAPY,no
treatment_type,R_CHOP_LIKE_CHEMO,no
treatment_type,CHEMOTHERAPY+IMMUNOTHERAPY,no
treatment_type,THIRD_LINE,no
treatment_type,ALTERNATE_THERAPY_OTHER,no
treatment_type,TREATMENT_HORMONE_THERAPY,no
treatment_type,TARGETED_THERAPY,no
treatment_type,ADJUVANT_HORMONE_THERAPY,no
treatment_type,ADJUVANT_TX,no
treatment_type,AGE_AT_RADIATION_START,no
treatment_type,CHEMO_CONCURRENT_TYPE_OTHER,no
treatment_type,ALKYLATING_AGENT,no
treatment_type,IO_TX,no
treatment_type,RADIOTHERAPY,no
treatment_type,ORAL_CONTRACEPTION,no
treatment_type,TERT_ALKYLATING_TX,no
treatment_type,CHEMO_DETAILS,no
treatment_type,RADIATION_TREATMENT_ADJUVANT,no
treatment_type,DX_TYPE,no
treatment_type,IMMUNE_TREATMENT,no
treatment_type,POAR_COMBINED_CTLA_PD1,no
treatment_type,PRD_OTHER_CANCER_RADIATION,no
treatment_type,RADIATION_DOSE_PELVIC_NODES_PRIMARY_TUMOR.,no
treatment_type,CHEMO_TX,no
treatment_type,CHEMO_CONCURRENT_DOSE,no
treatment_type,RADIATION_OR_CHEMOTHERAPY,no
treatment_type,ANDROGEN_DEPRIVATION_THERAPY,no
treatment_type,TREATMENT_PALLIATIVE_RADIATION,no
treatment_type,ADJUVANT_CHEMO_REGIMEN,no
treatment_type,ADJUVANT_TARGETED,no
treatment_type,CUMULATIVE_TREATMENT_TYPES,no
treatment_type,BREAST_SURGERY,no
treatment_type,CHEMOTHERAPY_PRIOR_SAMPLE_ACQUIRED,no
treatment_type,TARGETED_TX,no
treatment_type,ALKYLATING_TX,no
treatment_type,PRE_SAMPLE_CHEMOTHERAPY,no
treatment_type,PHARM_TX_MITOTANE_INDICATOR,no
treatment_type,PREVIOUS_MAPKI,no
treatment_type,RADIATION_THERAPY_DOSE_PARAAORTIC_NODES,no
treatment_type,GYN_DIAGNOSIS_CHEMO_INTENT_DESCRIPTION,no
treatment_type,HISTORY_NEOADJUVANT_STEROID_TX,no
treatment_type,SURGERY NUMBER,no
treatment_type,DOSE_MG_DAY_STEROID_DURING_PD1,no
treatment_type,PRD_CHEMOTHERAPY,no
treatment_type,SALVAGE_CHEMO,no
treatment_type,MARGINS_INVOLVED_HYSTERECTOMY,no
treatment_type,OTHER_HYSTERECTOMY_TYPE,no
treatment_type,RECEIVED_IO_AFTER_1ST_LINE,no
treatment_type,PROCEDURE,no
treatment_type,AGE_AT_RADIATION_STOP,no
treatment_type,HISTORY_HORMONAL_CONTRACEPTIVES_USE,no
treatment_type,TUMOR_SURGERY_NUMBER,no
treatment_type,NEOADJUVANT_TARGETED,no
treatment_type,PRIOR_TX_TO_IMPACT_SAMPLE,no
treatment_type,HEPATECTOMY,no
treatment_type,POST_SAMPLE_XRT,no
treatment_type,TAXANE_TX,no
treatment_type,PHARMACEUTICAL_TX_ADJUVANT,no
treatment_type,ADJUVANT_CHEMOTHERAPY,no
treatment_type,TERT_CYTOTOXIC_TX,no
treatment_type,HISTORY_NEOADJUVANT_TRTYN,no
treatment_type,TERT_TARGETED_TX,no
treatment_type,IMMUNOSUPPRESSION,no
treatment_type,HISTORY_IMMUNOSUPPRESIVE_DX,no
treatment_type,ADJUVANT_XRT,no
treatment_type,POST_SAMPLE_IMMUNOTHERAPY,no
treatment_type,NEOADJUVANT_IMMUNOTHERAPY,no
treatment_type,SURGERY_FOR_POSITIVE_MARGINS,no
treatment_type,PRIOR_SYSTEMIC_THERAPIES,no
treatment_type,RADIATION_DOSE,no
treatment_type,RADIATION_TYPE,no
treatment_type,ANTIMETABOLITE_TX,no
treatment_type,UV_RATE,no
treatment_type,PHARM_TX_MITOTANE_FOR_MACRO_DISEASE,no
treatment_type,NEOADJUVANT_CHEMOTHERAPY,no
treatment_type,TYPE_INDUCTION_TREATMENT,no
treatment_type,HISTORY_IMMUNOSUPPRESSIVE_TX_OTHER,no
treatment_type,TREATMENT_PRIOR_TO_SURGERY_INDICATOR,no
treatment_type,CHEMO_CONCURRENT_COURSE,no
treatment_type,FOURTH_LINE,no
treatment_type,INITIAL_TREATMENT,no
treatment_type,HISTORY_NEOADJUVANT_TX_TYPE,no
treatment_type,IO_LINE,no
treatment_type,RADIATION,no
treatment_type,FIRST_SURGICAL_PROCEDURE_OTHER,no
treatment_type,STEROIDS_GT_10MG_DAILY,no
treatment_type,PD1_INHIBITOR_STARTED_FOR_PD,no
treatment_type,TARGETED_MOLECULAR_THERAPY,no
treatment_type,ANY_LINE_HORMONE,no
treatment_type,CHEMOTHERAPY,no
treatment_type,HYSTERECTOMY_TYPE,no
treatment_type,TREATMENT,no
treatment_type,ALKYLATING_CHEMOTHERAPY,no
treatment_type,RADIOTHERAPY_TX,no
treatment_type,PRE_SAMPLE_IMMUNOTHERAPY,no
treatment_type,COMPLETED_TOTAL_RADIATION_DOSE,no
treatment_type,SURGERY_ADVANCED_DISEASE,no
treatment_type,ENDOCRINE_THERAPY,no
treatment_type,THERAPY,no
treatment_type,CHEMOTHERAPY_AGENTS,no
treatment_type,SECOND_LINE_TC_OR_SURGERY,no
treatment_type,NUMBER_OF_PD1_INHIBITOR_INJECTIONS,no
treatment_type,RADIATION_SITE,no
treatment_type,NEOADJ_CHEMOAGENT,no
treatment_type,TREATMENT_CHEMOTHERAPY,no
treatment_type,IO_DRUG,no
treatment_type,HORMONE_THERAPY,no
treatment_type,PRD_RADIATION_SURGERY,no
treatment_type,PD1_INHIBITOR_DRUG,no
treatment_type,PATIENT_TO_UNDERGO_SURGERY,no
treatment_type,TERT_ANTIMETABOLITE_TX,no
treatment_dose,BRACHYTHERAPY_TOTAL_DOSE_POINT_A,yes
treatment_dose,COMPLETED_RADIATION_DOSE,yes
treatment_dose,INITIAL_RX,yes
treatment_dose,RT_TX_TOTAL_DOSE_TO_PELVIS,yes
treatment_dose,FORMULATION,yes
treatment_dose,SUBSEQUENT_RX,yes
treatment_dose,RADIATION_DOSE,yes
treatment_dose,UV_RATE,yes
treatment_dose,THIRD_LINE,yes
treatment_dose,CHEMO_OTHER_CYCLES,yes
treatment_dose,INDUCTION,yes
treatment_dose,DOSE_MG_DAY_STEROID_PD1_START,yes
treatment_dose,AGENT,yes
treatment_dose,CHEMO_CONCURRENT_FRACTIONS_TOTAL,yes
treatment_dose,STEROIDS_GT_10MG_DAILY,yes
treatment_dose,RADIATION_DOSE_PELVIC_NODES_PRIMARY_TUMOR.,yes
treatment_dose,CHEMO_CONCURRENT_DOSE,yes
treatment_dose,CUMULATIVE_TREATMENT_REGIMENS,yes
treatment_dose,DOSE_OF_PEMBROLIZUMAB_PER_INJECTION (MG/KG),yes
treatment_dose,COMPLETED_TOTAL_RADIATION_DOSE,yes
treatment_dose,DOSE_OF_RE-IRRADIATION,yes
treatment_dose,TREATMENT_GROUP,yes
treatment_dose,RADIATION_THERAPY_DOSE_PARAAORTIC_NODES,yes
treatment_dose,DOSE_MG_DAY_STEROID_DURING_PD1,yes
treatment_dose,ALPELISIB_DOSE,yes
treatment_dose,PRIOR_TREATMENT,yes
treatment_number,INITIAL_RX,yes
treatment_number,CYCLES_COMPLETED,yes
treatment_number,CUMULATIVE_TREATMENT_TYPE_COUNT,yes
treatment_number,SUBSEQUENT_RX,yes
treatment_number,NUMBER_OF_CYCLES_FLUORO-PYRIMIDINE,yes
treatment_number,NEOADJ_CHEMO,yes
treatment_number,NUMBER_OF_CYCLES_PLATINUM,yes
treatment_number,NUM_LINES_IODINE,yes
treatment_number,FIFTH_LINE,yes
treatment_number,NUMBER_OF_CYCLES_TRASTUZUMAB,yes
treatment_number,THIRD_LINE,yes
treatment_number,CHEMO_OTHER_CYCLES,yes
treatment_number,TREATMENT_DETAILS,yes
treatment_number,NUMBER_OF_CYCLES_PEMBROLIZUMAB,yes
treatment_number,NUMBER_OF_LINES_OF_TREATMENT_FOR_MET_DISEASE,yes
treatment_number,NEOADJ_CHEMOCYCLES,yes
treatment_number,CUMULATIVE_TREATMENT_STAGE_COUNT,yes
treatment_number,TMZ_CYCLES,yes
treatment_number,CHEMO_CONCURRENT_FRACTIONS_TOTAL,yes
treatment_number,NUM_LINES_CHEMO,yes
treatment_number,NUM_LINES_HORMONE,yes
treatment_number,ADJUVANT_CYCLES_NUM,yes
treatment_number,CHEMO_CONCURRENT_DOSE,yes
treatment_number,LINES_OF_TX_PRIOR_IMPACT,yes
treatment_number,CUMULATIVE_TREATMENT_REGIMEN_COUNT,yes
treatment_number,NUM_LINES_IMMUNO,yes
treatment_number,LINES_OF_TX,yes
treatment_number,PRIOR_LINES_OF_THERAPY,yes
treatment_number,CYCLES_ON_THERAPY,yes
treatment_number,NUM_LINES_NTRK,yes
treatment_number,TOTAL_CYCLES_NUM_NEOADJUVANT_ADJUVANT,yes
treatment_number,RADIOTHERAPY_FRACTIONS,yes
treatment_number,CHEMO_CYCLES,yes
treatment_number,DOSE_OF_RE-IRRADIATION,yes
treatment_number,PRIOR_LINES,yes
treatment_number,SECOND_LINE_TC_OR_SURGERY,yes
treatment_number,NUMBER_OF_PD1_INHIBITOR_INJECTIONS,yes
treatment_number,SURGERY NUMBER,yes
treatment_number,NUM_LINES_TARGETED,yes
treatment_number,NUM_LINES,yes
treatment_number,PRIOR_TREATMENT,yes
treatment_start,DOSE_OF_RE-IRRADIATION,yes
treatment_start,AGE_AT_CHEMOTHERAPY_START,yes
treatment_start,DRUG_START,yes
treatment_start,AGE_AT_CHEMOTHERAPY_STOP,yes
treatment_start,TX_90DAYS_POST_RESECTION,yes
treatment_start,DRUG_LAST_ADMIN,yes
treatment_start,YEAR_OF_SURGERY,yes
treatment_start,AGE_AT_RADIATION_START,yes
treatment_start,AGE_AT_RADIATION_STOP,yes
treatment_end,DOSE_OF_RE-IRRADIATION,yes
treatment_end,AGE_AT_CHEMOTHERAPY_START,yes
treatment_end,DRUG_START,yes
treatment_end,AGE_AT_CHEMOTHERAPY_STOP,yes
treatment_end,CRDB_TREATMENT_END_DAYS,yes
treatment_end,DRUG_LAST_ADMIN,yes
treatment_end,AGE_AT_RADIATION_START,yes
treatment_end,TIMING_OTHER_NOTES,yes
treatment_end,AGE_AT_RADIATION_STOP,yes
treatment_frequency,STEROIDS_GT_10MG_DAILY,yes
treatment_frequency,TREATMENT_SCHEDULE,yes
treatment_frequency,DOSE_MG_DAY_STEROID_PD1_START,yes
treatment_frequency,ALPELISIB_SCHEDULING,yes
treatment_frequency,DOSE_MG_DAY_STEROID_DURING_PD1,yes
treatment_frequency,CHEMO_CONCURRENT_COURSE,yes
treatment_frequency,TIMING_OTHER_NOTES,yes
treatment_duration,MONTHS_ON_TREATMENT,yes
treatment_duration,DOT_MONTHS,yes
treatment_duration,DURATION_OF_INDUCTION_TREATMENT,yes
treatment_duration,X2YR_FULVESTRANT,yes
treatment_duration,X2YR_TAMOXIFEN,yes
treatment_duration,X2YR_ALKYLATING_AGENT,yes
treatment_duration,WEEKS_ON_TREATMENT,yes
treatment_duration,CHEMO_OTHER_CYCLES,yes
treatment_duration,MOST_RECENT_TREATMENT_DURATION,yes
treatment_duration,X2YR_TAXANE,yes
treatment_duration,TOTAL_TIME_PERIOD_MONTHS,yes
treatment_duration,X2YR_VEGF_INHIBITOR,yes
treatment_duration,ORAL_CONTRACEPTION,yes
treatment_duration,ADMINISTRATION_OF_DRUG_WEEKS,yes
treatment_duration,X2YR_ANTHRACYCLINE,yes
treatment_duration,DURATION_OF_THERAPY_WEEKS,yes
treatment_duration,X2YR_CDK46,yes
treatment_duration,WEEKS_ON_STUDY,yes
treatment_duration,ANY_THERAPY_2YRS,yes
treatment_duration,X2YR_ANTIHER2,yes
treatment_duration,DURATION_OF_THERAPY_DAYS,yes
treatment_duration,X2YR_AIS,yes
treatment_duration,X2YR_CAPECITABINE,yes
treatment_duration,PRIOR_TREATMENT,yes
treatment_duration,SURGERY_DATE_RELATIVE_TO_DX_MONTHS,yes
treatment_status,POST_SAMPLE_CHEMOTHERAPY,no
treatment_status,HISTORY_IONIZING_RT_TO_HEAD,no
treatment_status,PRETREATED,no
treatment_status,CYCLES_COMPLETED,no
treatment_status,MOST_RECENT_TREATMENT_TYPE,no
treatment_status,PRIOR_THERAPY,no
treatment_status,FIRST_THERAPY,no
treatment_status,PD1_INHIBITOR_CONCURRENTLY_WITH_TEMODAR,no
treatment_status,SURGICAL_PROCEDURE_FIRST,no
treatment_status,CRDB_PRIOR_RX,no
treatment_status,PRE_SAMPLE_XRT,no
treatment_status,PRIOR_TREATMENT_OF_CYTOTOXIC_CHEMOTHERAPY,no
treatment_status,MOST_RECENT_TREATMENT_DURATION,no
treatment_status,CURRENT_CYCLE,no
treatment_status,NUM_PRIOR_THERAPIES,no
treatment_status,POST_SAMPLE_TARGETED,no
treatment_status,CHEMO_CONCURRENT_FRACTIONS_TOTAL,no
treatment_status,TX_90DAYS_POST_RESECTION,no
treatment_status,PRIOR_LINES_OF_THERAPY,no
treatment_status,ON_TREATMENT,no
treatment_status,POSTOPERATIVE_TX,no
treatment_status,HISTORY_MENOPAUSAL_HORMONE_THERAPY,no
treatment_status,PREVIOUS_TREATMENT,no
treatment_status,DOSE_OF_RE-IRRADIATION,no
treatment_status,PRIOR_LINES,no
treatment_status,PRIOR_MAPK_TX,no
treatment_status,PD1_INHIBITOR_CONCURRENTLY_WITH_BEV,no
treatment_status,PRIORRADIATIONFOROTHERCANCER,no
treatment_status,PRIOR_TREATMENT,no
treatment_status,RT_TX_REASON_NOT_COMPLETED_OTHER,no
treatment_status,CHEMO_FIRST_LINE,no
treatment_status,INITIAL_RX,no
treatment_status,PD1_INHIBITOR_CONCURRENTLY_WITH_DC_VAX,no
treatment_status,PRD_TREATED_AT_ENROLLMENT,no
treatment_status,FIFTH_LINE,no
treatment_status,PRIMARY_SURGERY,no
treatment_status,PRE_SAMPLE_TARGETED,no
treatment_status,ONGOING_TREATMENT,no
treatment_status,POST_MAPK_TX,no
treatment_status,TREATMENT_ONGOING,no
treatment_status,PRIMARY_RADIATION_THERAPY,no
treatment_status,PRE_SAMPLE_TX,no
treatment_status,ALTERNATE_THERAPY,no
treatment_status,STREOIDS_DURING_PD1_INHIBITOR,no
treatment_status,CALC_TREATMENT_NAIVE,no
treatment_status,PD1_INHIBITOR_CONCURRENTLY_WITH_BCNU/CCNU,no
treatment_status,TYPE_INDUCTION_TX,no
treatment_status,CHEMO_CONCURRENT_TYPE,no
treatment_status,PD1_INHIBITOR_WITH_IMATINIB,no
treatment_status,CONCURRENT_CHEMOTHERAPY,no
treatment_status,PD1_INHIBITOR_CONCURRENTLY_WITH_RE-IRRADIATION,no
treatment_status,CURRENT_REGIMEN,no
treatment_status,DRUG_AND_DOSE_STEROID_DURING_PD1,no
treatment_status,SURGICAL_APPROACH_AT_DIAGNOSIS,no
treatment_status,PRIOR_INTRAVESICAL_CHEMOTHERAPY,no
treatment_status,RT_TX_TOTAL_DOSE_TO_PELVIS,no
treatment_status,HISTORY_REFLUX_DISEASE_TREATMENT,no
treatment_status,SURGERY_AT_DX,no
treatment_status,TREATMENT_PRIOR_TO_RESECTION,no
treatment_status,IFN_TX_90_DAYS_PRIOR_TO_RESECTION,no
treatment_status,RT_TX_REASON_NOT_COMPLETED,no
treatment_status,ALTERNATE_THERAPY_OTHER,no
treatment_status,CUMULATIVE_TREATMENT_STAGES,no
treatment_status,TREATMENT_STATUS,no
treatment_status,OFF_TREATMENT,no
treatment_status,PD1_INHIBITOR_WITH_CELECOXIB,no
treatment_status,CHEMO_CONCURRENT_TYPE_OTHER,no
treatment_status,POST_SAMPLE_TX,no
treatment_status,RADIATION_TREATMENT_ADJUVANT,no
treatment_status,CHEMO_CONCURRENT_DOSE,no
treatment_status,PRE_SAMPLE_CHEMOTHERAPY,no
treatment_status,PREVIOUS_MAPKI,no
treatment_status,DOSE_MG_DAY_STEROID_DURING_PD1,no
treatment_status,RECEIVED_IO_AFTER_1ST_LINE,no
treatment_status,PRETREATMENT_HISTORY,no
treatment_status,HISTORY_HORMONAL_CONTRACEPTIVES_USE,no
treatment_status,THERAPY_PRIOR_TO_DERIVATION,no
treatment_status,COMPLETED_RADIATION_DOSE,no
treatment_status,POST_SAMPLE_XRT,no
treatment_status,PHARMACEUTICAL_TX_ADJUVANT,no
treatment_status,FORMULATION,no
treatment_status,HISTORY_NEOADJUVANT_TRTYN,no
treatment_status,POST_SAMPLE_IMMUNOTHERAPY,no
treatment_status,HISTORY_IMMUNOSUPPRESIVE_DX,no
treatment_status,PRIOR_SYSTEMIC_THERAPIES,no
treatment_status,OTHER_CONCURRENT_THERAPY,no
treatment_status,TREATMENT_CHANGED,no
treatment_status,HISTORY_IMMUNOSUPPRESSIVE_TX_OTHER,no
treatment_status,TREATMENT_PRIOR_TO_SURGERY_INDICATOR,no
treatment_status,CHEMO_CONCURRENT_COURSE,no
treatment_status,INITIAL_TREATMENT,no
treatment_status,FIRST_SURGICAL_PROCEDURE_OTHER,no
treatment_status,TREATMENT,no
treatment_status,PRE_SAMPLE_IMMUNOTHERAPY,no
treatment_status,COMPLETED_TOTAL_RADIATION_DOSE,no
treatment_status,SURGERY_ADVANCED_DISEASE,no
treatment_status,PD1_INHIBITOR_CONCURRENTLY_WITH_NOVO-TTF,no
treatment_status,PRD_RADIATION_SURGERY,no
treatment_reason,MOST_RECENT_TREATMENT_TYPE,no
treatment_reason,HISTORY_NEOADJUVANT_MEDICATION,no
treatment_reason,SUBSEQUENT_RX,no
treatment_reason,NEOADJUVANT_CHEMO,no
treatment_reason,TX_SETTING,no
treatment_reason,MAINTENANCE_TX,no
treatment_reason,MOST_RECENT_TREATMENT_DURATION,no
treatment_reason,NEOADJUVANT_XRT,no
treatment_reason,PHARM_TX_MITOTANE_ADJUVANT,no
treatment_reason,NEOADJUVANT_TREATMENT_DETAILS,no
treatment_reason,SURGERY_INDICATION,no
treatment_reason,TOTAL_CYCLES_NUM_NEOADJUVANT_ADJUVANT,no
treatment_reason,POSTOPERATIVE_TX,no
treatment_reason,CHEMO_REGIMEN_CATEGORY,no
treatment_reason,PREVIOUS_TREATMENT,no
treatment_reason,PRIORRADIATIONFOROTHERCANCER,no
treatment_reason,ADJUVANT_CT,no
treatment_reason,PRIOR_TREATMENT,no
treatment_reason,RT_TX_REASON_NOT_COMPLETED_OTHER,no
treatment_reason,CHEMO_FIRST_LINE,no
treatment_reason,TYPE_OF_SURGERY,no
treatment_reason,DURATION_OF_INDUCTION_TREATMENT,no
treatment_reason,NEOADJ_CHEMO,no
treatment_reason,FIFTH_LINE,no
treatment_reason,NEOADJ_CHEMOCYCLES,no
treatment_reason,DETAILS_FIRST_LINE_COMMENTS,no
treatment_reason,2L_TREATMENT,no
treatment_reason,RADADJUVANTRX,no
treatment_reason,3L_TREATMENT,no
treatment_reason,ADJUVANT_CHEMO,no
treatment_reason,TX_LINE,no
treatment_reason,TREATMENT_GROUP,no
treatment_reason,TYPE_INDUCTION_TX,no
treatment_reason,FIRST_LINE_MET_TX,no
treatment_reason,ABLATION_EMBOLIZATION_TX_ADJUVANT,no
treatment_reason,ADJUVANT_RADIATION_THERAPY,no
treatment_reason,NEOADJUVANT_THERAPY,no
treatment_reason,CURRENT_REGIMEN,no
treatment_reason,TX_INDUCTION_COURSES_INDICATOR,no
treatment_reason,ADJ_XRT,no
treatment_reason,PRIOR_ADJUVANT_CHEMO,no
treatment_reason,FIRST_LINE_TREATMENT,no
treatment_reason,RT_TX_TOTAL_DOSE_TO_PELVIS,no
treatment_reason,METASTATIC_RADIATION_THERAPY,no
treatment_reason,ADJUVANT_IMMUNOTHERAPY,no
treatment_reason,SURGERY_AT_DX,no
treatment_reason,NEOADJUVANT,no
treatment_reason,RT_TX_REASON_NOT_COMPLETED,no
treatment_reason,ADJUVANT,no
treatment_reason,THIRD_LINE,no
treatment_reason,ALTERNATE_THERAPY_OTHER,no
treatment_reason,CUMULATIVE_TREATMENT_STAGES,no
treatment_reason,ADJUVANT_HORMONE_THERAPY,no
treatment_reason,ADJUVANT_TX,no
treatment_reason,RADIATION_TREATMENT_ADJUVANT,no
treatment_reason,ADJUVANT_THERAPY,no
treatment_reason,IMMUNE_TREATMENT,no
treatment_reason,TX_MAINTENANCE_COURSES_INDICATOR,no
treatment_reason,TREATMENT_PALLIATIVE_RADIATION,no
treatment_reason,ADJUVANT_CHEMO_REGIMEN,no
treatment_reason,ADJUVANT_TARGETED,no
treatment_reason,FIRST_LINE_THERAPY,no
treatment_reason,RADIATION_THERAPY_DOSE_PARAAORTIC_NODES,no
treatment_reason,HISTORY_NEOADJUVANT_STEROID_TX,no
treatment_reason,SALVAGE_CHEMO,no
treatment_reason,NGS_PRIOR_THERAPY,no
treatment_reason,TUMOR_SURGERY_NUMBER,no
treatment_reason,NEOADJUVANT_TARGETED,no
treatment_reason,PHARMACEUTICAL_TX_ADJUVANT,no
treatment_reason,ADJUVANT_CHEMOTHERAPY,no
treatment_reason,HISTORY_NEOADJUVANT_TRTYN,no
treatment_reason,ADJUVANT_XRT,no
treatment_reason,NEOADJUVANT_IMMUNOTHERAPY,no
treatment_reason,PHARM_TX_MITOTANE_FOR_MACRO_DISEASE,no
treatment_reason,NEOADJUVANT_CHEMOTHERAPY,no
treatment_reason,TYPE_INDUCTION_TREATMENT,no
treatment_reason,INDUCTION,no
treatment_reason,FOURTH_LINE,no
treatment_reason,INITIAL_TREATMENT,no
treatment_reason,HISTORY_NEOADJUVANT_TX_TYPE,no
treatment_reason,IO_LINE,no
treatment_reason,SECOND_LINE_TC_OR_SURGERY,no
treatment_reason,NEOADJ_CHEMOAGENT,no
treatment_group,FIRST_LINE_THERAPY,no
treatment_group,CHEMO_REGIMEN_CATEGORY,no
treatment_group,DETAILS_FIRST_LINE_COMMENTS,no
treatment_group,PROTOCOL_AND_TREATMENT_ARM,no
treatment_group,TREATMENT_ARM,no
treatment_group,TREATMENT_GROUP,no
treatment_group,FIRSTLINE_CHEMO_GROUP,no
treatment_notes,BRACHYTHERAPY_TOTAL_DOSE_POINT_A,no
treatment_notes,SURGICAL_APPROACH_AT_DIAGNOSIS,no
treatment_notes,HISTORY_IONIZING_RT_TO_HEAD,no
treatment_notes,NONINVASIVE_BLADDER_CA_TX_TYPE,no
treatment_notes,CUMULATIVE_TREATMENT_TYPE_COUNT,no
treatment_notes,FORMULATION,no
treatment_notes,RADIATION_THERAPY_XRT_TYPE,no
treatment_notes,HISTORY_REFLUX_DISEASE_TREATMENT,no
treatment_notes,PRD_TREATED_AT_ENROLLMENT,no
treatment_notes,PRD_RADIATION,no
treatment_notes,RT_TX_REASON_NOT_COMPLETED,no
treatment_notes,TERT_OTHER_CYTOTOXIC_TX,no
treatment_notes,CRDB_PRIOR_RX,no
treatment_notes,AGE_AT_CHEMOTHERAPY_START,no
treatment_notes,TREATMENT_AT_MSK,no
treatment_notes,CUMULATIVE_CHEMO,no
treatment_notes,RADIATION_TYPE,no
treatment_notes,ALTERNATE_THERAPY_OTHER,no
treatment_notes,CHEMO_OTHER_CYCLES,no
treatment_notes,OTHER_CYTOTOXIC_TX,no
treatment_notes,PRD_PROSTATECTOMY,no
treatment_notes,METASTASECTOMY_SITE,no
treatment_notes,PRD_OTHER_THERAPY,no
treatment_notes,SURGERY_TYPE,no
treatment_notes,OTHER_CONCURRENT_THERAPY,no
treatment_notes,CHEMO_CONCURRENT_REASON_NOT_GIVEN,no
treatment_notes,AGE_AT_RADIATION_START,no
treatment_notes,TIMING_OTHER_NOTES,no
treatment_notes,PRD_SURGERY,no
treatment_notes,CUMULATIVE_TREATMENT_STAGE_COUNT,no
treatment_notes,RADIATION_TYPE_OTHER,no
treatment_notes,CHEMO_CONCURRENT_REASON_NOT_OTHER,no
treatment_notes,CHEMOTHERAPY_TYPE,no
treatment_notes,DETAILS_FIRST_LINE_COMMENTS,no
treatment_notes,PRD_HORMONE_THERAPY,no
treatment_notes,ALL_TX_AT_MSK,no
treatment_notes,DX_TYPE,no
treatment_notes,CRDB_TREATMENT_END_DAYS,no
treatment_notes,PRD_OTHER_CANCER_RADIATION,no
treatment_notes,CUMULATIVE_TREATMENT_REGIMEN_COUNT,no
treatment_notes,REASON_FOR_TX_DISCONTINUATION,no
treatment_notes,RT_TX_REASON_NOT_COMPLETED_OTHER,no
treatment_notes,CYCLES_ON_THERAPY,no
treatment_notes,CALC_TREATMENT_NAIVE,no
treatment_notes,TOTAL_CYCLES_NUM_NEOADJUVANT_ADJUVANT,no
treatment_notes,CHEMO_REGIMEN_CATEGORY,no
treatment_notes,DOSE_OF_RE-IRRADIATION,no
treatment_notes,AGE_AT_CHEMOTHERAPY_STOP,no
treatment_notes,RADIATION_SITE,no
treatment_notes,TX_LOCATION,no
treatment_notes,GYN_DIAGNOSIS_CHEMO_INTENT_DESCRIPTION,no
treatment_notes,PRD_CHEMOTHERAPY,no
treatment_notes,NUM_LINES,no
treatment_notes,MARGINS_INVOLVED_HYSTERECTOMY,no
treatment_notes,PRD_RADIATION_SURGERY,no
treatment_notes,PRIOR_TREATMENT,no
treatment_notes,PROCEDURE,no
treatment_notes,SURGERY_DATE_RELATIVE_TO_DX_MONTHS,no
treatment_notes,AGE_AT_RADIATION_STOP,no
