query,stage,method,match1,match1_score,match1_source,match2,match2_score,match2_source,match3,match3_score,match3_source,match4,match4_score,match4_source,match5,match5_score,match5_source
DOPAMINE,stage2,semantic,sex,0.3731,,disease,0.3499,,treatment_reason,0.3044,,treatment_name,0.2806,,treatment_start,0.2554,
DOSE_MG_DAY_STEROID_DURING_PD1,stage2,numeric,treatment_dose,0.6438,,treatment_number,0.3854,,treatment_start,0.3244,,treatment_frequency,0.302,,treatment_duration,0.2905,
DOSE_MG_DAY_STEROID_PD1_START,stage2,numeric,treatment_dose,0.6094,,treatment_start,0.4636,,treatment_number,0.3912,,treatment_duration,0.2809,,treatment_frequency,0.2632,
DOSE_OF_PEMBROLIZUMAB_PER_INJECTION (MG/KG),stage2,semantic,treatment_dose,0.5551,,treatment_dose_unit,0.5031,,treatment_number,0.3648,,treatment_frequency,0.3314,,treatment_number_unit,0.3252,
DOSE_OF_RE-IRRADIATION,stage2,semantic,treatment_dose,0.6476,,treatment_dose_unit,0.6275,,treatment_frequency,0.4813,,treatment_frequency_unit,0.4178,,treatment_no,0.3683,
DOT_MONTHS,stage2,numeric,treatment_duration,0.3497,,treatment_frequency,0.3322,,age_at_procurement,0.2266,,age_at_procurement_min,0.2014,,age_at_metastasis,0.1933,
DRUG,stage3,ontology,treatment_name,1.0,DRUG,,,,,,,,,,,,
DRUG_AND_DOSE_STEROID_DURING_PD1,stage3,ontology,treatment_name,1.0,DRUG_AND_DOSE_STEROID_DURING_PD1,,,,,,,,,,,,
DRUG_LAST_ADMIN,stage2,numeric,treatment_end,0.3822,,treatment_number,0.3009,,treatment_start,0.2742,,treatment_duration,0.2737,,treatment_dose,0.2694,
DRUG_START,stage2,numeric,treatment_start,0.8253,,treatment_end,0.5402,,treatment_duration,0.3586,,treatment_dose,0.2438,,treatment_number,0.2251,
DRUG_TYPE,stage2,semantic,treatment_type,0.6405,,cancer_type,0.5739,,specimen_type,0.4677,,cancer_type_details,0.458,,sample_type,0.444,
DSS_STATUS,stage3,value_std,vital_status,1.0,0:ALIVE OR DEAD TUMOR FREE,,,,,,,,,,,,
DURATION_OF_INDUCTION_TREATMENT,stage2,numeric,treatment_duration,0.83,,treatment_frequency,0.6451,,treatment_start,0.6244,,treatment_end,0.5792,,treatment_dose,0.4597,
DURATION_OF_THERAPY_DAYS,stage2,numeric,treatment_duration,0.9767,,treatment_frequency,0.7162,,treatment_end,0.6153,,treatment_start,0.5796,,treatment_dose,0.517,
DURATION_OF_THERAPY_WEEKS,stage2,numeric,treatment_duration,0.951,,treatment_frequency,0.6934,,treatment_end,0.6111,,treatment_start,0.5892,,treatment_dose,0.4891,
DX_AT_INCLUSION,stage3,ontology,cancer_type,1.0,DX_AT_INCLUSION,disease,1.0,DX_AT_INCLUSION,cancer_type_details,1.0,DX_AT_INCLUSION,,,,,,
DX_ORG_INST,stage3,ontology,cancer_type,1.0,DX_ORG_INST,disease,1.0,DX_ORG_INST,cancer_type_details,1.0,DX_ORG_INST,,,,,,
DX_TYPE,stage3,value_std,treatment_type,1.0,EXCISION,,,,,,,,,,,,
ENDOCRINE_THERAPY,stage3,ontology,treatment_name,1.0,ENDOCRINE_THERAPY,,,,,,,,,,,,
EPINEPHRINE,stage2,semantic,treatment_name,0.3295,,treatment_end,0.288,,treatment_type,0.2638,,treatment_end_unit,0.2634,,treatment_dose_unit,0.2634,
ESOPHAGEAL_TUMOR_LOCATION_CENTERED,stage2,semantic,cancer_type_details,0.3828,,cancer_type,0.3313,,cancer_subtype,0.3237,,cancer_status,0.3062,,cancer_type_details_ontology_term_id,0.246,
ESOPHAGEAL_TUMOR_LOCATION_INVOLVED,stage2,semantic,cancer_type_details,0.4024,,cancer_type,0.3415,,cancer_subtype,0.3283,,cancer_status,0.3032,,cancer_type_details_ontology_term_id,0.2516,
ETHNICITY,stage3,value_std,ancestry_details,0.6667,CHINESE,,,,,,,,,,,,
ETHNICITY_SELF_IDENTIFY,stage3,value_std,ancestry_details,1.0,ASIAN/FILIPINO,,,,,,,,,,,,
EXTRANODAL_DISEASE,stage2,semantic,disease,0.5462,,disease_ontology_term_id,0.3699,,treatment_no,0.3274,,treatment_not_provided,0.3093,,treatment_name,0.3054,
FAMILY_HISTORY_TESTICULAR_CANCER,stage3,value_std,sex,1.0,MALE,,,,,,,,,,,,
FIFTH_LINE,stage3,ontology,treatment_name,1.0,FIFTH_LINE,,,,,,,,,,,,
FIRST_LINE_MET_TX,stage2,semantic,location,0.2325,,sex,0.197,,ancestry,0.1728,,body_site,0.1701,,country,0.1604,
FIRST_LINE_THERAPY,stage3,ontology,treatment_name,1.0,FIRST_LINE_THERAPY,,,,,,,,,,,,
FIRST_LINE_TREATMENT,stage2,semantic,treatment_start,0.6576,,treatment_start_unit,0.5945,,treatment_notes,0.5236,,treatment_no,0.5072,,treatment_name,0.5001,
FIRST_SURGICAL_PROCEDURE_OTHER,stage3,value_std,treatment_type,0.8333,Mastectomy,,,,,,,,,,,,
FIRST_THERAPY,stage3,value_std,treatment_type,0.8,Immunotherapy,,,,,,,,,,,,
FIRSTLINE_CHEMO_GROUP,stage2,semantic,treatment_group,0.4569,,cancer_type,0.3509,,cancer_subtype,0.3402,,treatment_start,0.3294,,cancer_type_details,0.3236,
FOLIC_ACID_TX,stage2,semantic,treatment_name,0.2206,,cancer_type,0.2132,,treatment_dose,0.2083,,treatment_no,0.2065,,cancer_type_details,0.2055,
FORMULATION,stage2,semantic,sample_type,0.3644,,target_condition,0.3297,,treatment_type,0.3134,,specimen_type,0.3081,,treatment_dose_unit,0.2936,
FOURTH_LINE,stage3,value_std,treatment_type,1.0,Everolimus,,,,,,,,,,,,
GASTRIC_CLASSIFICATION,stage3,ontology,cancer_type,1.0,GASTRIC_CLASSIFICATION,disease,1.0,GASTRIC_CLASSIFICATION,cancer_type_details,1.0,GASTRIC_CLASSIFICATION,,,,,,
GENDER,stage3,value_std,sex,1.0,FEMALE,,,,,,,,,,,,
GYN_DIAGNOSIS_CHEMO_INTENT_DESCRIPTION,stage3,value_std,treatment_status,1.0,Primary,,,,,,,,,,,,
GYN_DIAGNOSIS_HISTOLOGY,stage2,semantic,age_at_diagnosis,0.418,,cancer_status,0.3554,,cancer_type_details,0.3486,,age_at_diagnosis_min,0.3317,,age_at_diagnosis_max,0.3276,
HAD_SURGERY,stage2,semantic,treatment_no,0.4788,,treatment_not_provided,0.4761,,disease,0.4179,,treatment_end,0.3815,,treatment_status,0.3592,
HEPATECTOMY,stage3,value_std,treatment_type,1.0,Partial hepatectomy,,,,,,,,,,,,
HER2_VITAL_STATUS,stage2,semantic,vital_status,0.6168,,vital_status_ontology_term_id,0.4166,,cancer_status,0.3468,,age_at_death_max,0.2754,,age_at_metastasis_max,0.2715,
HISPANIC,stage2,semantic,ancestry,0.4828,,ancestry_details,0.3736,,country,0.3156,,location,0.303,,age_group,0.2848,
HIST_SUBTYPE1,stage3,ontology,cancer_type,1.0,HIST_SUBTYPE1,disease,1.0,HIST_SUBTYPE1,cancer_type_details,1.0,HIST_SUBTYPE1,,,,,,
HIST_SUBTYPE2,stage3,ontology,cancer_type,0.9091,HIST_SUBTYPE2,disease,0.9091,HIST_SUBTYPE2,cancer_type_details,0.9091,HIST_SUBTYPE2,,,,,,
HISTOLOGICAL_DIAGNOSIS,stage3,ontology,cancer_type,1.0,HISTOLOGICAL_DIAGNOSIS,disease,1.0,HISTOLOGICAL_DIAGNOSIS,cancer_type_details,1.0,HISTOLOGICAL_DIAGNOSIS,,,,,,
HISTOLOGICAL_SUBTYPE,stage3,ontology,cancer_type,1.0,HISTOLOGICAL_SUBTYPE,disease,1.0,HISTOLOGICAL_SUBTYPE,cancer_type_details,1.0,HISTOLOGICAL_SUBTYPE,,,,,,
HISTOLOGICAL_TYPE,stage3,ontology,cancer_type,1.0,HISTOLOGICAL_TYPE,disease,1.0,HISTOLOGICAL_TYPE,cancer_type_details,1.0,HISTOLOGICAL_TYPE,,,,,,
HISTOLOGY_DIAGNOSIS,stage3,ontology,cancer_type,1.0,HISTOLOGY_DIAGNOSIS,disease,1.0,HISTOLOGY_DIAGNOSIS,cancer_type_details,1.0,HISTOLOGY_DIAGNOSIS,,,,,,
HISTOLOGY_SUBTYPE,stage3,ontology,cancer_type,1.0,HISTOLOGY_SUBTYPE,disease,1.0,HISTOLOGY_SUBTYPE,cancer_type_details,1.0,HISTOLOGY_SUBTYPE,,,,,,
HISTORY_HORMONAL_CONTRACEPTIVES_USE,stage2,semantic,treatment_dose_unit,0.2085,,sex,0.2085,,treatment_not_collected,0.2053,,treatment_notes,0.1899,,treatment_dose,0.1874,
HISTORY_IMMUNOSUPPRESIVE_DX,stage3,ontology,treatment_name,1.0,HISTORY_IMMUNOSUPPRESIVE_DX,,,,,,,,,,,,
HISTORY_IMMUNOSUPPRESSIVE_TX_OTHER,stage3,ontology,treatment_name,1.0,HISTORY_IMMUNOSUPPRESSIVE_TX_OTHER,,,,,,,,,,,,
HISTORY_IONIZING_RT_TO_HEAD,stage2,semantic,treatment_dose_unit,0.2187,,treatment_start_unit,0.1854,,treatment_dose_unit_ontology_term_id,0.1708,,treatment_end_unit,0.1661,,treatment_not_collected,0.1609,
HISTORY_MENOPAUSAL_HORMONE_THERAPY,stage2,semantic,treatment_type,0.3767,,treatment_name,0.3693,,treatment_no,0.3292,,treatment_reason,0.3127,,treatment_notes,0.3095,
HISTORY_NEOADJUVANT_MEDICATION,stage2,semantic,treatment_name,0.4974,,treatment_type,0.4305,,treatment_dose,0.4101,,treatment_notes,0.3892,,treatment_status,0.388,
HISTORY_NEOADJUVANT_STEROID_TX,stage2,semantic,treatment_name,0.373,,treatment_dose,0.3378,,cancer_status,0.3266,,cancer_type_details,0.3238,,treatment_status,0.3185,
HISTORY_NEOADJUVANT_TRTYN,stage2,semantic,ancestry,0.2918,,treatment_name,0.2724,,treatment_group,0.2607,,ancestry_details,0.2561,,cancer_type,0.2412,
HISTORY_NEOADJUVANT_TX_TYPE,stage3,value_std,treatment_type,1.0,Chemotherapy,,,,,,,,,,,,
HISTORY_OF_UNDESCENDED_TESTIS,stage3,value_std,sex,1.0,MALE,,,,,,,,,,,,
HISTORY_REFLUX_DISEASE_TREATMENT,stage2,semantic,treatment_name,0.4413,,treatment_type,0.4213,,treatment_notes,0.3982,,treatment_no,0.3822,,treatment_status,0.3571,
HORMONE_THERAPY,stage2,semantic,treatment_name,0.4488,,treatment_type,0.4464,,treatment_no,0.4205,,treatment_dose,0.4177,,treatment_reason,0.3996,
HYPERTENSION_DIAGNOSIS,stage2,semantic,age_at_diagnosis,0.2882,,disease,0.2527,,age_at_diagnosis_min,0.2314,,age_at_diagnosis_max,0.2239,,cancer_status,0.1994,
HYSTERECTOMY_TYPE,stage3,value_std,treatment_type,1.0,Simple Hysterectomy,,,,,,,,,,,,
ICI,stage3,ontology,treatment_name,1.0,ICI,,,,,,,,,,,,
IFN_TX_90_DAYS_PRIOR_TO_RESECTION,stage2,semantic,treatment_duration,0.3213,,treatment_duration_unit,0.3103,,treatment_duration_unit_ontology_term_id,0.3096,,treatment_status,0.2785,,treatment_not_collected,0.2769,
IHC_SUBTYPE,stage2,semantic,cancer_subtype,0.462,,cancer_subtype_ontology_term_id,0.3998,,sample_type_ontology_term_id,0.3375,,sample_type,0.3197,,cancer_type,0.3142,
IMMUNE_TREATMENT,stage3,ontology,treatment_name,1.0,IMMUNE_TREATMENT,,,,,,,,,,,,
IMMUNOSUPPRESSION,stage2,semantic,treatment_name,0.3325,,disease,0.3247,,treatment_status,0.3113,,treatment_type,0.3062,,treatment_dose_unit_ontology_term_id,0.293,
IMMUNOTHERAPY,stage2,semantic,treatment_name,0.4432,,treatment_type,0.4235,,treatment_no,0.4094,,disease,0.4087,,treatment_not_provided,0.3792,
INCIDENTAL_PROSTATE_CANCER,stage3,value_std,sex,1.0,MALE,,,,,,,,,,,,
INDUCTION,stage3,ontology,treatment_name,1.0,INDUCTION,,,,,,,,,,,,
INFERRED_ETHNICITY,stage2,semantic,ancestry,0.5765,,ancestry_details,0.528,,ancestry_details_ontology_term_id,0.4092,,ancestry_ontology_term_id,0.402,,country,0.3034,
INITIAL_DIAGNOSIS_OF_RECURRENT_TUMORS,stage3,ontology,cancer_type,1.0,INITIAL_DIAGNOSIS_OF_RECURRENT_TUMORS,disease,1.0,INITIAL_DIAGNOSIS_OF_RECURRENT_TUMORS,cancer_type_details,1.0,INITIAL_DIAGNOSIS_OF_RECURRENT_TUMORS,,,,,,
INITIAL_DIAGNOSIS_TYPE,stage2,semantic,age_at_diagnosis,0.5011,,age_at_diagnosis_max,0.4407,,disease,0.4178,,age_at_diagnosis_min,0.4106,,cancer_type_details,0.4094,
INITIAL_RX,stage3,value_std,treatment_type,1.0,whole brain radiation therapy,,,,,,,,,,,,
INITIAL_TREATMENT,stage3,value_std,treatment_type,0.875,Chemotherapy,,,,,,,,,,,,
INTEGRATED_PHENOTYPE,stage2,semantic,cancer_subtype,0.4604,,cancer_subtype_ontology_term_id,0.3753,,cancer_type,0.3501,,cancer_type_details_ontology_term_id,0.3338,,cancer_type_details,0.3263,
INTERFERON_ALPHA,stage2,semantic,treatment_name,0.2586,,treatment_no,0.2548,,treatment_group,0.2327,,treatment_end,0.2326,,disease,0.2201,
INTESTINAL_TYPE_SUBCLASS,stage2,semantic,cancer_subtype,0.4686,,cancer_type,0.4041,,cancer_subtype_ontology_term_id,0.401,,cancer_type_details,0.3661,,cancer_type_details_ontology_term_id,0.3617,
INTRAVESICAL_TREATMENT,stage2,semantic,treatment_type,0.4597,,treatment_not_provided,0.4482,,treatment_name,0.4456,,treatment_not_applicable,0.4438,,treatment_no,0.443,
INVASIVE_CARCINOMA_DX_AGE,stage2,numeric,age_at_metastasis,0.6343,,age_at_metastasis_max,0.6251,,age_at_metastasis_min,0.6119,,age_at_death_max,0.5404,,age_at_diagnosis,0.5364,
IO_DRUG,stage3,ontology,treatment_name,1.0,IO_DRUG,,,,,,,,,,,,
IO_LINE,stage2,semantic,location,0.2653,,body_site,0.2253,,treatment_end_unit,0.2116,,treatment_number_unit,0.2046,,vital_status,0.1921,
IO_REGIMEN_MONOTHERAPY_VS_COMBINATION,stage2,semantic,treatment_type,0.4402,,treatment_name,0.4254,,treatment_no,0.3883,,treatment_status,0.387,,treatment_dose,0.3842,
IO_THERAPY,stage3,ontology,treatment_name,1.0,IO_THERAPY,,,,,,,,,,,,
IO_TX,stage2,semantic,location,0.3309,,body_site,0.275,,body_site_ontology_term_id,0.2363,,country,0.2284,,sex_ontology_term_id,0.2127,
IPCHEMO_FIRST_CRS,stage2,semantic,treatment_start,0.1678,,body_site,0.1429,,age_at_death_min,0.1391,,treatment_start_unit,0.1364,,age_at_metastasis_min,0.1319,
KINASE_INHIBITOR,stage2,semantic,treatment_name,0.3671,,treatment_no,0.3297,,treatment_group,0.296,,cancer_type,0.2846,,treatment_type,0.2686,
LAST_STATUS,stage3,value_std,vital_status,0.5,ALIVE,sample_type,0.5,"ALIVE, DISTANT METASTASIS",,,,,,,,,
LAUREN_CLASS,stage2,semantic,sex,0.289,,cancer_type,0.2775,,specimen_type,0.2458,,cancer_subtype,0.2373,,treatment_group,0.2118,
LFS_STATUS,stage2,semantic,treatment_status,0.3385,,cancer_status,0.2936,,vital_status,0.2383,,treatment_status_ontology_term_id,0.2289,,cancer_status_ontology_term_id,0.2199,
LINEAGE_SUB_SUBTYPE,stage2,semantic,cancer_subtype,0.5622,,cancer_subtype_ontology_term_id,0.4873,,ancestry_details_ontology_term_id,0.3837,,ancestry_ontology_term_id,0.3821,,ancestry,0.3495,
LINEAGE_SUBTYPE,stage3,ontology,cancer_type,1.0,LINEAGE_SUBTYPE,disease,1.0,LINEAGE_SUBTYPE,cancer_type_details,1.0,LINEAGE_SUBTYPE,,,,,,
LINES_OF_TX,stage2,semantic,location,0.2255,,body_site,0.1873,,sample_type,0.1736,,oncotree_code,0.1579,,sex,0.1558,
LINES_OF_TX_PRIOR_IMPACT,stage2,semantic,target_condition,0.2387,,target_condition_ontology_term_id,0.1644,,treatment_dose_unit_ontology_term_id,0.1083,,treatment_duration_unit_ontology_term_id,0.1067,,treatment_dose,0.0973,
LOCALIZED_TUMOR,stage2,semantic,cancer_type_details,0.5134,,cancer_type,0.4772,,cancer_status,0.4732,,cancer_subtype,0.4694,,age_at_metastasis,0.3161,
LOCALIZED_VS_METS_AT_DX,stage2,semantic,location,0.2488,,location_ontology_term_id,0.1806,,country,0.1331,,country_ontology_term_id,0.1031,,target_condition_ontology_term_id,0.0986,
LOCATION,stage1,std_exact,location,1.0,,,,,,,,,,,,,
LOCATION_LUNG_PARENCHYMA,stage2,semantic,location,0.3321,,location_ontology_term_id,0.2559,,cancer_type_details,0.2331,,cancer_type,0.2205,,cancer_status,0.2032,
LOCATION_RECURRED,stage3,ontology,body_site,0.8889,LOCATION_RECURRED,,,,,,,,,,,,
MAINTENANCE_TX,stage2,semantic,treatment_status,0.2425,,treatment_end_unit,0.2325,,vital_status_ontology_term_id,0.2099,,treatment_number_unit,0.207,,treatment_start_unit,0.2039,
MARGINS_INVOLVED_HYSTERECTOMY,stage2,semantic,sex,0.174,,body_site,0.1632,,cancer_type_details,0.1432,,age_at_metastasis,0.1422,,age_at_metastasis_max,0.1362,
MCRC_TYPE,stage2,semantic,cancer_type,0.3355,,sample_type,0.3232,,cancer_subtype,0.2884,,treatment_type,0.2643,,cancer_type_details,0.2595,
MDS_TYPE,stage3,value_std,treatment_status,1.0,PRIMARY,,,,,,,,,,,,
MEDICATION,stage3,ontology,treatment_name,1.0,MEDICATION,,,,,,,,,,,,
METASTASECTOMY,stage2,numeric,age_at_metastasis,0.661,,age_at_metastasis_min,0.6021,,age_at_metastasis_max,0.58,,treatment_end,0.2419,,treatment_start,0.2069,
METASTASECTOMY_SITE,stage3,ontology,body_site,1.0,METASTASECTOMY_SITE,,,,,,,,,,,,
METASTATIC_RADIATION_THERAPY,stage2,semantic,age_at_metastasis,0.4601,,age_at_metastasis_max,0.4229,,treatment_dose,0.4195,,age_at_metastasis_min,0.4184,,treatment_name,0.3894,
METASTATIC_SITE,stage3,ontology,body_site,1.0,METASTATIC_SITE,,,,,,,,,,,,
METS_SITES_AT_METS_ABST_OVARY,stage3,value_std,sex,1.0,FEMALE,,,,,,,,,,,,
METS_SITES_AT_METS_DX_OVARY,stage3,value_std,sex,1.0,FEMALE,,,,,,,,,,,,
MICROTUBULE_TX,stage2,semantic,body_site,0.211,,specimen_type,0.1885,,treatment_end_unit,0.1589,,body_site_ontology_term_id,0.1531,,treatment_name,0.1523,
MONTHS_ON_TREATMENT,stage2,numeric,treatment_duration,0.8097,,treatment_start,0.7345,,treatment_frequency,0.7246,,treatment_end,0.6954,,treatment_dose,0.5882,
MORPHOLOGY_SUBTYPE,stage2,semantic,cancer_subtype,0.4638,,cancer_subtype_ontology_term_id,0.4301,,specimen_type_ontology_term_id,0.4117,,specimen_type,0.4078,,cancer_type_details_ontology_term_id,0.3256,
MOST_RECENT_TREATMENT_DURATION,stage2,numeric,treatment_duration,1.042,,treatment_frequency,0.7873,,treatment_end,0.7227,,treatment_dose,0.5975,,treatment_number,0.5547,
MOST_RECENT_TREATMENT_TYPE,stage3,value_std,treatment_type,1.0,Bone Marrow Transplant,,,,,,,,,,,,
MULTIPLE_TUMOR_LOCATIONS,stage2,semantic,cancer_type_details,0.5536,,cancer_subtype,0.5043,,cancer_type,0.4703,,cancer_status,0.429,,location,0.3233,
MUTATION_PHENOTYPE,stage2,semantic,cancer_subtype,0.4524,,cancer_type,0.3833,,cancer_type_details,0.3369,,disease,0.3118,,cancer_subtype_ontology_term_id,0.3019,
NEOADJ_CHEMO,stage2,semantic,treatment_name,0.3874,,cancer_status,0.3705,,cancer_type,0.3635,,treatment_group,0.3464,,treatment_no,0.3313,
NEOADJ_CHEMOAGENT,stage2,semantic,treatment_name,0.4287,,treatment_group,0.3572,,treatment_no,0.3522,,cancer_status,0.3459,,treatment_dose,0.3451,
NEOADJ_CHEMOCYCLES,stage2,semantic,treatment_name,0.2892,,cancer_subtype,0.2857,,cancer_type,0.2753,,cancer_type_details,0.2668,,cancer_status,0.2629,
NEOADJUVANT,stage2,semantic,treatment_name,0.3589,,cancer_type,0.3284,,treatment_group,0.3084,,cancer_status,0.3,,treatment_type,0.2943,
NEOADJUVANT_CHEMO,stage2,semantic,cancer_type,0.4727,,cancer_status,0.4466,,treatment_name,0.44,,cancer_type_details,0.4324,,cancer_subtype,0.407,
NEOADJUVANT_CHEMOTHERAPY,stage2,semantic,cancer_status,0.5077,,cancer_type,0.4928,,cancer_type_details,0.4761,,cancer_subtype,0.4204,,treatment_name,0.4082,
NEOADJUVANT_IMMUNOTHERAPY,stage2,semantic,treatment_name,0.3675,,cancer_type,0.3495,,cancer_status,0.3444,,treatment_type,0.3396,,treatment_no,0.3296,
NEOADJUVANT_TARGETED,stage2,semantic,target_condition,0.4138,,treatment_name,0.3489,,treatment_dose,0.3126,,treatment_no,0.297,,treatment_type,0.2918,
NEOADJUVANT_THERAPY,stage2,semantic,treatment_name,0.4862,,treatment_type,0.4469,,treatment_no,0.4417,,treatment_dose,0.4413,,treatment_status,0.4219,
NEOADJUVANT_TREATMENT_DETAILS,stage2,semantic,treatment_name,0.5232,,treatment_status,0.52,,treatment_dose,0.4833,,treatment_type,0.4824,,treatment_no,0.4581,
NEOADJUVANT_XRT,stage2,semantic,cancer_type,0.3305,,treatment_name,0.2909,,cancer_status,0.2845,,cancer_subtype,0.2818,,cancer_type_details,0.2783,
NGS_PRIOR_THERAPY,stage2,semantic,treatment_name,0.4565,,treatment_notes,0.4485,,treatment_start,0.4399,,treatment_status,0.4397,,treatment_group,0.4383,
NONINVASIVE_BLADDER_CA_TX_TYPE,stage2,semantic,treatment_type,0.3587,,cancer_type,0.3478,,cancer_type_details,0.3424,,treatment_not_provided,0.3001,,specimen_type,0.2941,
NOREPINEPHRINE,stage2,semantic,treatment_name,0.3442,,treatment_no,0.3247,,treatment_type,0.2691,,treatment_name_ontology_term_id,0.2664,,treatment_end,0.2569,
NUCLEOSIDE_TX,stage2,semantic,oncotree_code,0.259,,specimen_type,0.2408,,cancer_type,0.2399,,treatment_dose_unit_ontology_term_id,0.2268,,treatment_dose_unit,0.2263,
NUM_LINES,stage2,semantic,treatment_number_unit,0.2159,,sample_type,0.2159,,age_group,0.1995,,sex,0.184,,treatment_number,0.1825,
NUM_LINES_CHEMO,stage2,semantic,sample_type,0.3089,,treatment_number_unit,0.303,,treatment_number,0.2844,,treatment_dose_unit,0.2739,,cancer_type,0.2625,
NUM_LINES_HORMONE,stage2,semantic,treatment_number_unit,0.2792,,treatment_dose_unit,0.2525,,treatment_end_unit,0.2295,,treatment_frequency_unit,0.2189,,treatment_number,0.2174,
NUM_LINES_IMMUNO,stage2,semantic,treatment_number_unit,0.3177,,treatment_number,0.2933,,cancer_type_details,0.2811,,treatment_end_unit,0.2766,,treatment_dose_unit,0.2739,
NUM_LINES_IODINE,stage2,semantic,treatment_number_unit,0.2918,,treatment_dose_unit,0.2507,,treatment_number,0.2203,,treatment_end_unit,0.2197,,sample_type,0.21,
NUM_LINES_NTRK,stage2,semantic,treatment_number_unit,0.225,,sample_type,0.2158,,sex,0.1912,,treatment_number,0.1764,,age_group,0.169,
NUM_LINES_TARGETED,stage2,semantic,target_condition,0.3091,,sample_type,0.1954,,treatment_number_unit,0.1826,,treatment_number,0.1634,,treatment_dose_unit,0.1542,
NUM_PRIOR_THERAPIES,stage2,numeric,treatment_dose,0.4204,,treatment_start,0.3972,,treatment_number,0.3733,,treatment_duration,0.3449,,treatment_end,0.3182,
NUMBER_OF_CYCLES_FLUORO-PYRIMIDINE,stage2,numeric,treatment_frequency,0.329,,treatment_number,0.2615,,treatment_dose,0.2394,,age_at_metastasis_max,0.2233,,treatment_duration,0.2173,
NUMBER_OF_CYCLES_PEMBROLIZUMAB,stage2,numeric,treatment_frequency,0.3647,,treatment_number,0.3449,,treatment_dose,0.3126,,treatment_duration,0.295,,treatment_end,0.2416,
NUMBER_OF_CYCLES_PLATINUM,stage2,numeric,treatment_frequency,0.3178,,treatment_number,0.2546,,age_at_metastasis_max,0.2291,,treatment_dose,0.2272,,treatment_duration,0.2193,
NUMBER_OF_CYCLES_TRASTUZUMAB,stage2,numeric,treatment_frequency,0.3203,,treatment_number,0.3108,,treatment_dose,0.249,,treatment_duration,0.243,,treatment_end,0.1848,
NUMBER_OF_LINES_OF_TREATMENT_FOR_MET_DISEASE,stage2,numeric,treatment_frequency,0.471,,treatment_number,0.4648,,treatment_dose,0.4585,,treatment_duration,0.4378,,treatment_end,0.3754,
NUMBER_OF_PD1_INHIBITOR_INJECTIONS,stage2,numeric,treatment_dose,0.3794,,treatment_number,0.35,,treatment_duration,0.2719,,treatment_start,0.2461,,treatment_frequency,0.2426,
OFF_TREATMENT,stage2,semantic,treatment_end,0.674,,treatment_no,0.6398,,treatment_start,0.6374,,treatment_status,0.6035,,treatment_not_provided,0.6005,
ON_TREATMENT,stage1,std_fuzzy,treatment_no,0.9167,,,,,,,,,,,,,
ONGOING_TREATMENT,stage2,semantic,treatment_end,0.7278,,treatment_status,0.7046,,treatment_no,0.6766,,treatment_not_provided,0.6709,,treatment_start,0.659,
ORAL_CONTRACEPTION,stage2,semantic,sex,0.3143,,treatment_no,0.214,,sample_type,0.2067,,treatment_notes,0.1978,,treatment_dose_unit,0.1892,
ORIGINAL_DIAGNOSIS_AT_IMPLANT,stage3,ontology,cancer_type,1.0,ORIGINAL_DIAGNOSIS_AT_IMPLANT,disease,1.0,ORIGINAL_DIAGNOSIS_AT_IMPLANT,cancer_type_details,1.0,ORIGINAL_DIAGNOSIS_AT_IMPLANT,,,,,,
OS_FROM_PD1I_STATUS,stage2,semantic,treatment_status_ontology_term_id,0.234,,treatment_start_unit_ontology_term_id,0.23,,treatment_status,0.2284,,treatment_number_unit_ontology_term_id,0.2219,,body_site_ontology_term_id,0.219,
OS_NEO_STATUS,stage2,semantic,cancer_status,0.374,,treatment_status,0.3254,,cancer_status_ontology_term_id,0.2809,,treatment_status_ontology_term_id,0.2407,,vital_status,0.2236,
OS_STATUS,stage2,semantic,treatment_status,0.4105,,cancer_status,0.368,,vital_status,0.333,,vital_status_ontology_term_id,0.2317,,treatment_status_ontology_term_id,0.2248,
OS_STATUS_DMT,stage2,semantic,treatment_status,0.3125,,cancer_status,0.302,,treatment_dose_unit_ontology_term_id,0.2959,,vital_status_ontology_term_id,0.2748,,cancer_status_ontology_term_id,0.2706,
OS_STATUS_IO,stage2,semantic,treatment_status,0.3631,,vital_status,0.3302,,vital_status_ontology_term_id,0.3035,,cancer_status,0.289,,treatment_status_ontology_term_id,0.2666,
OS_STATUS_SORAFENIB,stage2,semantic,treatment_status,0.3749,,cancer_status,0.305,,treatment_no,0.2867,,treatment_status_ontology_term_id,0.2599,,treatment_name,0.2559,
OTHER_CONCURRENT_THERAPY,stage2,semantic,treatment_reason,0.5309,,treatment_type,0.5271,,treatment_name,0.5092,,treatment_no,0.4978,,treatment_end,0.4931,
OTHER_CYTOTOXIC_TX,stage2,semantic,cancer_type_details,0.3643,,cancer_type,0.3541,,treatment_name,0.3118,,cancer_status,0.3023,,cancer_subtype,0.3009,
OTHER_HYSTERECTOMY_TYPE,stage2,semantic,treatment_type,0.3828,,cancer_type,0.3312,,cancer_type_details,0.329,,treatment_name,0.2666,,cancer_subtype,0.2412,
OXALIPLATIN_TX,stage2,semantic,treatment_name,0.3367,,treatment_dose,0.2874,,treatment_notes,0.2739,,treatment_status,0.27,,treatment_type,0.266,
