query,stage,method,match1,match1_score,match1_source,match2,match2_score,match2_source,match3,match3_score,match3_source,match4,match4_score,match4_source,match5,match5_score,match5_source
PD1_INHIBITOR_CONCURRENTLY_WITH_BEV,stage1,alias_exact,treatment_name,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_BEV,treatment_status,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_BEV,,,,,,,,,
PD1_INHIBITOR_CONCURRENTLY_WITH_DC_VAX,stage1,alias_exact,treatment_name,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_DC_VAX,treatment_status,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_DC_VAX,,,,,,,,,
PD1_INHIBITOR_CONCURRENTLY_WITH_NOVO-TTF,stage1,alias_exact,treatment_name,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_NOVO-TTF,treatment_status,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_NOVO-TTF,,,,,,,,,
PD1_INHIBITOR_CONCURRENTLY_WITH_RE-IRRADIATION,stage1,alias_exact,treatment_status,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_RE-IRRADIATION,treatment_type,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_RE-IRRADIATION,,,,,,,,,
PD1_INHIBITOR_CONCURRENTLY_WITH_TEMODAR,stage1,alias_exact,treatment_name,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_TEMODAR,treatment_status,1.0,PD1_INHIBITOR_CONCURRENTLY_WITH_TEMODAR,,,,,,,,,
PD1_INHIBITOR_DRUG,stage1,alias_exact,treatment_name,1.0,PD1_INHIBITOR_DRUG,treatment_type,1.0,PD1_INHIBITOR_DRUG,,,,,,,,,
PD1_INHIBITOR_STARTED_FOR_PD,stage1,alias_exact,treatment_type,1.0,PD1_INHIBITOR_STARTED_FOR_PD,,,,,,,,,,,,
PD1_INHIBITOR_WITH_CELECOXIB,stage1,alias_exact,treatment_name,1.0,PD1_INHIBITOR_WITH_CELECOXIB,treatment_status,1.0,PD1_INHIBITOR_WITH_CELECOXIB,,,,,,,,,
PD1_INHIBITOR_WITH_IMATINIB,stage1,alias_exact,treatment_name,1.0,PD1_INHIBITOR_WITH_IMATINIB,treatment_status,1.0,PD1_INHIBITOR_WITH_IMATINIB,,,,,,,,,
PERSON_NEOPLASM_CANCER_STATUS,stage1,alias_exact,cancer_status,1.0,PERSON_NEOPLASM_CANCER_STATUS,,,,,,,,,,,,
PFS_STATUS_IO,stage1,alias_exact,vital_status,1.0,PFS_STATUS_IO,,,,,,,,,,,,
PFS_STATUS_SORAFENIB_TREATMENT,stage1,alias_exact,vital_status,1.0,PFS_STATUS_SORAFENIB_TREATMENT,,,,,,,,,,,,
PHARM_TX_MITOTANE_ADJUVANT,stage1,alias_exact,treatment_name,1.0,PHARM_TX_MITOTANE_ADJUVANT,treatment_reason,1.0,PHARM_TX_MITOTANE_ADJUVANT,treatment_type,1.0,PHARM_TX_MITOTANE_ADJUVANT,,,,,,
PHARM_TX_MITOTANE_FOR_MACRO_DISEASE,stage1,alias_exact,treatment_name,1.0,PHARM_TX_MITOTANE_FOR_MACRO_DISEASE,treatment_reason,1.0,PHARM_TX_MITOTANE_FOR_MACRO_DISEASE,treatment_type,1.0,PHARM_TX_MITOTANE_FOR_MACRO_DISEASE,,,,,,
PHARM_TX_MITOTANE_INDICATOR,stage1,alias_exact,treatment_name,1.0,PHARM_TX_MITOTANE_INDICATOR,treatment_type,1.0,PHARM_TX_MITOTANE_INDICATOR,,,,,,,,,
PHARMACEUTICAL_TX_ADJUVANT,stage1,alias_exact,treatment_reason,1.0,PHARMACEUTICAL_TX_ADJUVANT,treatment_status,1.0,PHARMACEUTICAL_TX_ADJUVANT,treatment_type,1.0,PHARMACEUTICAL_TX_ADJUVANT,,,,,,
PLATINUM_OS_STATUS,stage1,alias_exact,vital_status,1.0,PLATINUM_OS_STATUS,,,,,,,,,,,,
PLATINUM_TX,stage1,alias_exact,treatment_name,1.0,PLATINUM_TX,,,,,,,,,,,,
POAR_COMBINED_CTLA_PD1,stage1,alias_exact,treatment_type,1.0,POAR_COMBINED_CTLA_PD1,,,,,,,,,,,,
POST_MAPK_TX,stage1,alias_exact,treatment_status,1.0,POST_MAPK_TX,treatment_type,1.0,POST_MAPK_TX,,,,,,,,,
POST_SAMPLE_CHEMOTHERAPY,stage1,alias_exact,treatment_status,1.0,POST_SAMPLE_CHEMOTHERAPY,treatment_type,1.0,POST_SAMPLE_CHEMOTHERAPY,,,,,,,,,
POST_SAMPLE_IMMUNOTHERAPY,stage1,alias_exact,treatment_status,1.0,POST_SAMPLE_IMMUNOTHERAPY,treatment_type,1.0,POST_SAMPLE_IMMUNOTHERAPY,,,,,,,,,
POST_SAMPLE_TARGETED,stage1,alias_exact,treatment_status,1.0,POST_SAMPLE_TARGETED,treatment_type,1.0,POST_SAMPLE_TARGETED,,,,,,,,,
POST_SAMPLE_TX,stage1,alias_exact,treatment_status,1.0,POST_SAMPLE_TX,,,,,,,,,,,,
POST_SAMPLE_XRT,stage1,alias_exact,treatment_status,1.0,POST_SAMPLE_XRT,treatment_type,1.0,POST_SAMPLE_XRT,,,,,,,,,
POSTOPERATIVE_TX,stage1,alias_exact,treatment_reason,1.0,POSTOPERATIVE_TX,treatment_status,1.0,POSTOPERATIVE_TX,treatment_type,1.0,POSTOPERATIVE_TX,,,,,,
PRD_CHEMOTHERAPY,stage1,alias_exact,treatment_notes,1.0,PRD_CHEMOTHERAPY,treatment_type,1.0,PRD_CHEMOTHERAPY,,,,,,,,,
PRD_HISPANIC,stage1,alias_exact,ancestry,1.0,PRD_HISPANIC,ancestry_details,1.0,PRD_HISPANIC,,,,,,,,,
PRD_HORMONE_THERAPY,stage1,alias_exact,treatment_notes,1.0,PRD_HORMONE_THERAPY,treatment_type,1.0,PRD_HORMONE_THERAPY,,,,,,,,,
PRD_OTHER_CANCER_RADIATION,stage1,alias_exact,treatment_notes,1.0,PRD_OTHER_CANCER_RADIATION,treatment_type,1.0,PRD_OTHER_CANCER_RADIATION,,,,,,,,,
PRD_OTHER_THERAPY,stage1,alias_exact,treatment_notes,1.0,PRD_OTHER_THERAPY,treatment_type,1.0,PRD_OTHER_THERAPY,,,,,,,,,
PRD_PROSTATECTOMY,stage1,alias_exact,sex,1.0,PRD_PROSTATECTOMY,treatment_name,1.0,PRD_PROSTATECTOMY,treatment_notes,1.0,PRD_PROSTATECTOMY,treatment_type,1.0,PRD_PROSTATECTOMY,,,
PRD_RACE,stage1,alias_exact,ancestry,1.0,PRD_RACE,ancestry_details,1.0,PRD_RACE,,,,,,,,,
PRD_RADIATION,stage1,alias_exact,treatment_notes,1.0,PRD_RADIATION,treatment_type,1.0,PRD_RADIATION,,,,,,,,,
PRD_RADIATION_SURGERY,stage1,alias_exact,treatment_notes,1.0,PRD_RADIATION_SURGERY,treatment_status,1.0,PRD_RADIATION_SURGERY,treatment_type,1.0,PRD_RADIATION_SURGERY,,,,,,
PRD_SURGERY,stage1,alias_exact,treatment_notes,1.0,PRD_SURGERY,treatment_type,1.0,PRD_SURGERY,,,,,,,,,
PRD_TREATED_AT_ENROLLMENT,stage1,alias_exact,treatment_notes,1.0,PRD_TREATED_AT_ENROLLMENT,treatment_status,1.0,PRD_TREATED_AT_ENROLLMENT,,,,,,,,,
PRE_SAMPLE_CHEMOTHERAPY,stage1,alias_exact,treatment_status,1.0,PRE_SAMPLE_CHEMOTHERAPY,treatment_type,1.0,PRE_SAMPLE_CHEMOTHERAPY,,,,,,,,,
PRE_SAMPLE_IMMUNOTHERAPY,stage1,alias_exact,treatment_status,1.0,PRE_SAMPLE_IMMUNOTHERAPY,treatment_type,1.0,PRE_SAMPLE_IMMUNOTHERAPY,,,,,,,,,
PRE_SAMPLE_TARGETED,stage1,alias_exact,treatment_status,1.0,PRE_SAMPLE_TARGETED,treatment_type,1.0,PRE_SAMPLE_TARGETED,,,,,,,,,
PRE_SAMPLE_TX,stage1,alias_exact,treatment_status,1.0,PRE_SAMPLE_TX,,,,,,,,,,,,
PRE_SAMPLE_XRT,stage1,alias_exact,treatment_status,1.0,PRE_SAMPLE_XRT,treatment_type,1.0,PRE_SAMPLE_XRT,,,,,,,,,
PREDOM_HISTO_SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,PREDOM_HISTO_SUBTYPE,,,,,,,,,,,,
PREDOMINANT_HISTOLOGIC_SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,PREDOMINANT_HISTOLOGIC_SUBTYPE,,,,,,,,,,,,
PRETREATED,stage1,alias_exact,treatment_status,1.0,PRETREATED,,,,,,,,,,,,
PRETREATMENT_HISTORY,stage1,alias_exact,treatment_name,1.0,PRETREATMENT_HISTORY,treatment_status,1.0,PRETREATMENT_HISTORY,,,,,,,,,
PREVIOUS_MAPKI,stage1,alias_exact,treatment_status,1.0,PREVIOUS_MAPKI,treatment_type,1.0,PREVIOUS_MAPKI,,,,,,,,,
PREVIOUS_TREATMENT,stage1,alias_exact,treatment_name,1.0,PREVIOUS_TREATMENT,treatment_reason,1.0,PREVIOUS_TREATMENT,treatment_status,1.0,PREVIOUS_TREATMENT,treatment_type,1.0,PREVIOUS_TREATMENT,,,
PRIMARY_DIAGNOSIS,stage1,alias_exact,cancer_type,1.0,PRIMARY_DIAGNOSIS,,,,,,,,,,,,
PRIMARY_MELANOMA_SKIN_TYPE,stage1,alias_exact,cancer_subtype,1.0,PRIMARY_MELANOMA_SKIN_TYPE,,,,,,,,,,,,
PRIMARY_RADIATION_THERAPY,stage1,alias_exact,treatment_status,1.0,PRIMARY_RADIATION_THERAPY,treatment_type,1.0,PRIMARY_RADIATION_THERAPY,,,,,,,,,
PRIMARY_SITE,stage1,alias_exact,body_site,1.0,PRIMARY_SITE,,,,,,,,,,,,
PRIMARY_SITE_PATIENT,stage1,alias_exact,body_site,1.0,PRIMARY_SITE_PATIENT,,,,,,,,,,,,
PRIMARY_SURGERY,stage1,alias_exact,treatment_name,1.0,PRIMARY_SURGERY,treatment_status,1.0,PRIMARY_SURGERY,treatment_type,1.0,PRIMARY_SURGERY,,,,,,
PRIMARY_TUMOR_LOCALIZATION_TYPE,stage1,alias_exact,cancer_subtype,1.0,PRIMARY_TUMOR_LOCALIZATION_TYPE,,,,,,,,,,,,
PRIMARY_TUMOR_LOCATION,stage1,alias_exact,body_site,1.0,PRIMARY_TUMOR_LOCATION,,,,,,,,,,,,
PRIMARY_TYPE,stage1,alias_exact,cancer_subtype,1.0,PRIMARY_TYPE,,,,,,,,,,,,
PRIOR_ADJUVANT_CHEMO,stage1,alias_exact,treatment_reason,1.0,PRIOR_ADJUVANT_CHEMO,treatment_type,1.0,PRIOR_ADJUVANT_CHEMO,,,,,,,,,
PRIOR_INTRAVESICAL_CHEMOTHERAPY,stage1,alias_exact,treatment_name,1.0,PRIOR_INTRAVESICAL_CHEMOTHERAPY,treatment_status,1.0,PRIOR_INTRAVESICAL_CHEMOTHERAPY,treatment_type,1.0,PRIOR_INTRAVESICAL_CHEMOTHERAPY,,,,,,
PRIOR_LINES,stage1,alias_exact,treatment_number,1.0,PRIOR_LINES,treatment_status,1.0,PRIOR_LINES,,,,,,,,,
PRIOR_LINES_OF_THERAPY,stage1,alias_exact,treatment_number,1.0,PRIOR_LINES_OF_THERAPY,treatment_status,1.0,PRIOR_LINES_OF_THERAPY,,,,,,,,,
PRIOR_MALIGNANCY_RADIATION_TX,stage1,alias_exact,treatment_type,1.0,PRIOR_MALIGNANCY_RADIATION_TX,,,,,,,,,,,,
PRIOR_MAPK_TX,stage1,alias_exact,treatment_status,1.0,PRIOR_MAPK_TX,treatment_type,1.0,PRIOR_MAPK_TX,,,,,,,,,
PRIOR_SYSTEMIC_THERAPIES,stage1,alias_exact,treatment_status,1.0,PRIOR_SYSTEMIC_THERAPIES,treatment_type,1.0,PRIOR_SYSTEMIC_THERAPIES,,,,,,,,,
PRIOR_THERAPY,stage1,alias_exact,treatment_status,1.0,PRIOR_THERAPY,,,,,,,,,,,,
PRIOR_TREATMENT,stage1,alias_exact,treatment_dose,1.0,PRIOR_TREATMENT,treatment_duration,1.0,PRIOR_TREATMENT,treatment_name,1.0,PRIOR_TREATMENT,treatment_notes,1.0,PRIOR_TREATMENT,treatment_number,1.0,PRIOR_TREATMENT
PRIOR_TREATMENT_OF_CYTOTOXIC_CHEMOTHERAPY,stage1,alias_exact,treatment_status,1.0,PRIOR_TREATMENT_OF_CYTOTOXIC_CHEMOTHERAPY,treatment_type,1.0,PRIOR_TREATMENT_OF_CYTOTOXIC_CHEMOTHERAPY,,,,,,,,,
PRIOR_TX_TO_IMPACT_SAMPLE,stage1,alias_exact,treatment_type,1.0,PRIOR_TX_TO_IMPACT_SAMPLE,,,,,,,,,,,,
PRIORRADIATIONFOROTHERCANCER,stage1,alias_exact,treatment_reason,1.0,PRIORRADIATIONFOROTHERCANCER,treatment_status,1.0,PRIORRADIATIONFOROTHERCANCER,treatment_type,1.0,PRIORRADIATIONFOROTHERCANCER,,,,,,
PROCEDURE,stage1,alias_exact,treatment_notes,1.0,PROCEDURE,treatment_type,1.0,PROCEDURE,,,,,,,,,
PROCEDURE_TYPE,stage1,alias_exact,treatment_name,1.0,PROCEDURE_TYPE,treatment_type,1.0,PROCEDURE_TYPE,,,,,,,,,
PROTOCOL_AND_TREATMENT_ARM,stage1,alias_exact,treatment_group,1.0,PROTOCOL_AND_TREATMENT_ARM,treatment_name,1.0,PROTOCOL_AND_TREATMENT_ARM,,,,,,,,,
R_CHOP_LIKE_CHEMO,stage1,alias_exact,treatment_type,1.0,R_CHOP_LIKE_CHEMO,,,,,,,,,,,,
RACE,stage1,alias_exact,ancestry,1.0,RACE,ancestry_details,1.0,RACE,,,,,,,,,
RACE_CATEGORIZED,stage1,alias_exact,ancestry,1.0,RACE_CATEGORIZED,ancestry_details,1.0,RACE_CATEGORIZED,,,,,,,,,
RACE_CATEGORY,stage1,alias_exact,ancestry,1.0,RACE_CATEGORY,ancestry_details,1.0,RACE_CATEGORY,,,,,,,,,
RADADJUVANTRX,stage1,alias_exact,treatment_name,1.0,RADADJUVANTRX,treatment_reason,1.0,RADADJUVANTRX,treatment_type,1.0,RADADJUVANTRX,,,,,,
RADIATION,stage1,alias_exact,treatment_type,1.0,RADIATION,,,,,,,,,,,,
RADIATION_DOSE,stage1,alias_exact,treatment_dose,1.0,RADIATION_DOSE,treatment_type,1.0,RADIATION_DOSE,,,,,,,,,
RADIATION_DOSE_PELVIC_NODES_PRIMARY_TUMOR.,stage1,alias_exact,treatment_dose,1.0,RADIATION_DOSE_PELVIC_NODES_PRIMARY_TUMOR.,treatment_type,1.0,RADIATION_DOSE_PELVIC_NODES_PRIMARY_TUMOR.,,,,,,,,,
RADIATION_OR_CHEMOTHERAPY,stage1,alias_exact,treatment_type,1.0,RADIATION_OR_CHEMOTHERAPY,,,,,,,,,,,,
RADIATION_OTHER,stage1,alias_exact,treatment_name,1.0,RADIATION_OTHER,treatment_type,1.0,RADIATION_OTHER,,,,,,,,,
RADIATION_SITE,stage1,alias_exact,treatment_notes,1.0,RADIATION_SITE,treatment_type,1.0,RADIATION_SITE,,,,,,,,,
RADIATION_THERAPY,stage1,alias_exact,treatment_type,1.0,RADIATION_THERAPY,,,,,,,,,,,,
RADIATION_THERAPY_DOSE_PARAAORTIC_NODES,stage1,alias_exact,treatment_dose,1.0,RADIATION_THERAPY_DOSE_PARAAORTIC_NODES,treatment_reason,1.0,RADIATION_THERAPY_DOSE_PARAAORTIC_NODES,treatment_type,1.0,RADIATION_THERAPY_DOSE_PARAAORTIC_NODES,,,,,,
RADIATION_THERAPY_XRT_TYPE,stage1,alias_exact,treatment_notes,1.0,RADIATION_THERAPY_XRT_TYPE,treatment_type,1.0,RADIATION_THERAPY_XRT_TYPE,,,,,,,,,
RADIATION_TREATMENT_ADJUVANT,stage1,alias_exact,treatment_name,1.0,RADIATION_TREATMENT_ADJUVANT,treatment_reason,1.0,RADIATION_TREATMENT_ADJUVANT,treatment_status,1.0,RADIATION_TREATMENT_ADJUVANT,treatment_type,1.0,RADIATION_TREATMENT_ADJUVANT,,,
RADIATION_TYPE,stage1,alias_exact,treatment_notes,1.0,RADIATION_TYPE,treatment_type,1.0,RADIATION_TYPE,,,,,,,,,
RADIATION_TYPE_OTHER,stage1,alias_exact,treatment_notes,1.0,RADIATION_TYPE_OTHER,treatment_type,1.0,RADIATION_TYPE_OTHER,,,,,,,,,
RADIO_THERAPY,stage1,alias_exact,treatment_type,1.0,RADIO_THERAPY,,,,,,,,,,,,
RADIOTHERAPY,stage1,alias_exact,treatment_type,1.0,RADIOTHERAPY,,,,,,,,,,,,
RADIOTHERAPY_FRACTIONS,stage1,alias_exact,treatment_number,1.0,RADIOTHERAPY_FRACTIONS,treatment_type,1.0,RADIOTHERAPY_FRACTIONS,,,,,,,,,
RADIOTHERAPY_TX,stage1,alias_exact,treatment_type,1.0,RADIOTHERAPY_TX,,,,,,,,,,,,
REASON_FOR_TX_DISCONTINUATION,stage1,alias_exact,treatment_notes,1.0,REASON_FOR_TX_DISCONTINUATION,,,,,,,,,,,,
RECEIVED_IO_AFTER_1ST_LINE,stage1,alias_exact,treatment_status,1.0,RECEIVED_IO_AFTER_1ST_LINE,treatment_type,1.0,RECEIVED_IO_AFTER_1ST_LINE,,,,,,,,,
RECEIVED_TARGETED_TX,stage1,alias_exact,treatment_type,1.0,RECEIVED_TARGETED_TX,,,,,,,,,,,,
REPORTED_ETHNICITY,stage1,alias_exact,ancestry,1.0,REPORTED_ETHNICITY,ancestry_details,1.0,REPORTED_ETHNICITY,,,,,,,,,
RESIDUAL_NODAL_DISEASE,stage1,alias_exact,disease,1.0,RESIDUAL_NODAL_DISEASE,,,,,,,,,,,,
RFS_STATUS,stage1,alias_exact,vital_status,1.0,RFS_STATUS,,,,,,,,,,,,
RT_TX_REASON_NOT_COMPLETED,stage1,alias_exact,treatment_notes,1.0,RT_TX_REASON_NOT_COMPLETED,treatment_reason,1.0,RT_TX_REASON_NOT_COMPLETED,treatment_status,1.0,RT_TX_REASON_NOT_COMPLETED,treatment_type,1.0,RT_TX_REASON_NOT_COMPLETED,,,
RT_TX_REASON_NOT_COMPLETED_OTHER,stage1,alias_exact,treatment_notes,1.0,RT_TX_REASON_NOT_COMPLETED_OTHER,treatment_reason,1.0,RT_TX_REASON_NOT_COMPLETED_OTHER,treatment_status,1.0,RT_TX_REASON_NOT_COMPLETED_OTHER,treatment_type,1.0,RT_TX_REASON_NOT_COMPLETED_OTHER,,,
RT_TX_TOTAL_DOSE_TO_PELVIS,stage1,alias_exact,treatment_dose,1.0,RT_TX_TOTAL_DOSE_TO_PELVIS,treatment_reason,1.0,RT_TX_TOTAL_DOSE_TO_PELVIS,treatment_status,1.0,RT_TX_TOTAL_DOSE_TO_PELVIS,treatment_type,1.0,RT_TX_TOTAL_DOSE_TO_PELVIS,,,
SALICYLATES,stage1,alias_exact,treatment_type,1.0,SALICYLATES,,,,,,,,,,,,
SALVAGE_CHEMO,stage1,alias_exact,treatment_reason,1.0,SALVAGE_CHEMO,treatment_type,1.0,SALVAGE_CHEMO,,,,,,,,,
SAMPLE_CLASS,stage1,alias_exact,sample_type,1.0,SAMPLE_CLASS,specimen_type,1.0,SAMPLE_CLASS,,,,,,,,,
SAMPLE_TYPE,stage1,std_exact,sample_type,1.0,,,,,,,,,,,,,
SECOND_LINE_TC_OR_SURGERY,stage1,alias_exact,treatment_name,1.0,SECOND_LINE_TC_OR_SURGERY,treatment_number,1.0,SECOND_LINE_TC_OR_SURGERY,treatment_reason,1.0,SECOND_LINE_TC_OR_SURGERY,treatment_type,1.0,SECOND_LINE_TC_OR_SURGERY,,,
SEX,stage1,std_exact,sex,1.0,,,,,,,,,,,,,
SORAFENIB_TREATMENT,stage1,alias_exact,treatment_name,1.0,SORAFENIB_TREATMENT,,,,,,,,,,,,
SOURCE_TYPE,stage1,alias_exact,body_site,1.0,SOURCE_TYPE,,,,,,,,,,,,
SPECIAL_HISTOLOGY,stage1,alias_exact,cancer_type_details,1.0,SPECIAL_HISTOLOGY,,,,,,,,,,,,
SPECIFIC_DX_AT_ACQUISITION_MDSMPN,stage1,alias_exact,cancer_type,1.0,SPECIFIC_DX_AT_ACQUISITION_MDSMPN,,,,,,,,,,,,
SPECIFIC_DX_AT_INCLUSION,stage1,alias_exact,disease,1.0,SPECIFIC_DX_AT_INCLUSION,,,,,,,,,,,,
SPECIFIC_TUMOR_LOCATION,stage1,alias_exact,body_site,1.0,SPECIFIC_TUMOR_LOCATION,,,,,,,,,,,,
SPECIMEN_TYPE,stage1,std_exact,specimen_type,1.0,,,,,,,,,,,,,
STATUS,stage1,alias_exact,vital_status,1.0,STATUS,,,,,,,,,,,,
STEROIDS,stage1,alias_exact,treatment_type,1.0,STEROIDS,,,,,,,,,,,,
STEROIDS_GT_10MG_DAILY,stage1,alias_exact,treatment_dose,1.0,STEROIDS_GT_10MG_DAILY,treatment_frequency,1.0,STEROIDS_GT_10MG_DAILY,treatment_name,1.0,STEROIDS_GT_10MG_DAILY,treatment_type,1.0,STEROIDS_GT_10MG_DAILY,,,
STEROIDS_WHEN_STARTED_PD1_INHIBITOR,stage1,alias_exact,treatment_type,1.0,STEROIDS_WHEN_STARTED_PD1_INHIBITOR,,,,,,,,,,,,
STREOIDS_DURING_PD1_INHIBITOR,stage1,alias_exact,treatment_status,1.0,STREOIDS_DURING_PD1_INHIBITOR,treatment_type,1.0,STREOIDS_DURING_PD1_INHIBITOR,,,,,,,,,
SUBSEQUENT_RX,stage1,alias_exact,treatment_dose,1.0,SUBSEQUENT_RX,treatment_name,1.0,SUBSEQUENT_RX,treatment_number,1.0,SUBSEQUENT_RX,treatment_reason,1.0,SUBSEQUENT_RX,treatment_type,1.0,SUBSEQUENT_RX
SUBTYPE,stage1,alias_exact,cancer_subtype,1.0,SUBTYPE,,,,,,,,,,,,
SUBTYPE_ABBREVIATION,stage1,alias_exact,cancer_subtype,1.0,SUBTYPE_ABBREVIATION,,,,,,,,,,,,
SUBTYPE_CONSENSUS,stage1,alias_exact,cancer_subtype,1.0,SUBTYPE_CONSENSUS,,,,,,,,,,,,
SUBTYPE_DETAILS,stage1,alias_exact,cancer_subtype,1.0,SUBTYPE_DETAILS,,,,,,,,,,,,
SUBTYPE_GROUP,stage1,alias_exact,cancer_subtype,1.0,SUBTYPE_GROUP,,,,,,,,,,,,
SURGERY,stage1,alias_exact,treatment_name,1.0,SURGERY,treatment_type,1.0,SURGERY,,,,,,,,,
SURGERY NUMBER,stage1,alias_exact,treatment_number,1.0,SURGERY NUMBER,treatment_type,1.0,SURGERY NUMBER,,,,,,,,,
SURGERY_ADVANCED_DISEASE,stage1,alias_exact,treatment_status,1.0,SURGERY_ADVANCED_DISEASE,treatment_type,1.0,SURGERY_ADVANCED_DISEASE,,,,,,,,,
SURGERY_AT_DX,stage1,alias_exact,treatment_name,1.0,SURGERY_AT_DX,treatment_reason,1.0,SURGERY_AT_DX,treatment_status,1.0,SURGERY_AT_DX,treatment_type,1.0,SURGERY_AT_DX,,,
SURGERY_DATE_RELATIVE_TO_DX_MONTHS,stage1,alias_exact,treatment_duration,1.0,SURGERY_DATE_RELATIVE_TO_DX_MONTHS,treatment_notes,1.0,SURGERY_DATE_RELATIVE_TO_DX_MONTHS,treatment_type,1.0,SURGERY_DATE_RELATIVE_TO_DX_MONTHS,,,,,,
SURGERY_FOR_POSITIVE_MARGINS,stage1,alias_exact,treatment_name,1.0,SURGERY_FOR_POSITIVE_MARGINS,treatment_type,1.0,SURGERY_FOR_POSITIVE_MARGINS,,,,,,,,,
SURGERY_FOR_POSITIVE_MARGINS_OTHER,stage1,alias_exact,treatment_name,1.0,SURGERY_FOR_POSITIVE_MARGINS_OTHER,treatment_type,1.0,SURGERY_FOR_POSITIVE_MARGINS_OTHER,,,,,,,,,
SURGERY_INDICATION,stage1,alias_exact,treatment_reason,1.0,SURGERY_INDICATION,treatment_type,1.0,SURGERY_INDICATION,,,,,,,,,
SURGERY_PROCEDURE,stage1,alias_exact,treatment_name,1.0,SURGERY_PROCEDURE,treatment_type,1.0,SURGERY_PROCEDURE,,,,,,,,,
SURGERY_TYPE,stage1,alias_exact,treatment_name,1.0,SURGERY_TYPE,treatment_notes,1.0,SURGERY_TYPE,treatment_type,1.0,SURGERY_TYPE,,,,,,
SURGICAL_APPROACH_AT_DIAGNOSIS,stage1,alias_exact,treatment_notes,1.0,SURGICAL_APPROACH_AT_DIAGNOSIS,treatment_status,1.0,SURGICAL_APPROACH_AT_DIAGNOSIS,treatment_type,1.0,SURGICAL_APPROACH_AT_DIAGNOSIS,,,,,,
SURGICAL_PROCEDURE_FIRST,stage1,alias_exact,treatment_name,1.0,SURGICAL_PROCEDURE_FIRST,treatment_status,1.0,SURGICAL_PROCEDURE_FIRST,treatment_type,1.0,SURGICAL_PROCEDURE_FIRST,,,,,,
SURVIVAL_STATUS,stage1,alias_exact,vital_status,1.0,SURVIVAL_STATUS,,,,,,,,,,,,
SYSTEMIC_CHEMO,stage1,alias_exact,treatment_type,1.0,SYSTEMIC_CHEMO,,,,,,,,,,,,
SYSTEMIC_THERAPY,stage1,alias_exact,treatment_type,1.0,SYSTEMIC_THERAPY,,,,,,,,,,,,
SYSTEMIC_TREATMENT,stage1,alias_exact,treatment_name,1.0,SYSTEMIC_TREATMENT,treatment_type,1.0,SYSTEMIC_TREATMENT,,,,,,,,,
TARGET_THERAPY,stage1,alias_exact,treatment_type,1.0,TARGET_THERAPY,,,,,,,,,,,,
TARGETED_MOLECULAR_THERAPY,stage1,alias_exact,treatment_type,1.0,TARGETED_MOLECULAR_THERAPY,,,,,,,,,,,,
TARGETED_THERAPY,stage1,alias_exact,treatment_type,1.0,TARGETED_THERAPY,,,,,,,,,,,,
TARGETED_TX,stage1,alias_exact,treatment_type,1.0,TARGETED_TX,,,,,,,,,,,,
TAXANE_TX,stage1,alias_exact,treatment_type,1.0,TAXANE_TX,,,,,,,,,,,,
TERT_ALKYLATING_TX,stage1,alias_exact,treatment_type,1.0,TERT_ALKYLATING_TX,,,,,,,,,,,,
TERT_ANTHRACYCLINE_TX,stage1,alias_exact,treatment_name,1.0,TERT_ANTHRACYCLINE_TX,,,,,,,,,,,,
TERT_ANTIMETABOLITE_TX,stage1,alias_exact,treatment_type,1.0,TERT_ANTIMETABOLITE_TX,,,,,,,,,,,,
TERT_CARBOLATIN_TX,stage1,alias_exact,treatment_name,1.0,TERT_CARBOLATIN_TX,,,,,,,,,,,,
TERT_CISPLATIN_TX,stage1,alias_exact,treatment_name,1.0,TERT_CISPLATIN_TX,,,,,,,,,,,,
TERT_CYTOTOXIC_TX,stage1,alias_exact,treatment_type,1.0,TERT_CYTOTOXIC_TX,,,,,,,,,,,,
TERT_IO_TX,stage1,alias_exact,treatment_type,1.0,TERT_IO_TX,,,,,,,,,,,,
TERT_MICROTUBULE_TX,stage1,alias_exact,treatment_type,1.0,TERT_MICROTUBULE_TX,,,,,,,,,,,,
TERT_OTHER_CYTOTOXIC_TX,stage1,alias_exact,treatment_notes,1.0,TERT_OTHER_CYTOTOXIC_TX,treatment_type,1.0,TERT_OTHER_CYTOTOXIC_TX,,,,,,,,,
TERT_OXALIPLATIN_TX,stage1,alias_exact,treatment_name,1.0,TERT_OXALIPLATIN_TX,,,,,,,,,,,,
TERT_PLATINUM_TX,stage1,alias_exact,treatment_name,1.0,TERT_PLATINUM_TX,,,,,,,,,,,,
TERT_TARGETED_TX,stage1,alias_exact,treatment_type,1.0,TERT_TARGETED_TX,,,,,,,,,,,,
TERT_TAXANE_TX,stage1,alias_exact,treatment_type,1.0,TERT_TAXANE_TX,,,,,,,,,,,,
